Gene,M-6
ENSMUSG00000037279,0
ENSMUSG00000084837,0
ENSMUSG00000027425,1721
ENSMUSG00000098387,0
ENSMUSG00000037259,62
ENSMUSG00000027427,1242
ENSMUSG00000027428,426
ENSMUSG00000027429,2112
ENSMUSG00000074754,148
ENSMUSG00000027430,473
ENSMUSG00000027431,0
ENSMUSG00000063873,1
ENSMUSG00000087158,0
ENSMUSG00000074753,0
ENSMUSG00000001768,527
ENSMUSG00000002728,1339
ENSMUSG00000001767,744
ENSMUSG00000037143,0
ENSMUSG00000068154,0
ENSMUSG00000037110,871
ENSMUSG00000085958,3
ENSMUSG00000085796,0
ENSMUSG00000087618,0
ENSMUSG00000074749,365
ENSMUSG00000027433,3071
ENSMUSG00000054160,0
ENSMUSG00000027434,0
ENSMUSG00000086509,0
ENSMUSG00000053545,0
ENSMUSG00000084774,0
ENSMUSG00000087521,0
ENSMUSG00000037034,0
ENSMUSG00000051986,0
ENSMUSG00000086141,0
ENSMUSG00000037025,0
ENSMUSG00000037014,0
ENSMUSG00000074743,0
ENSMUSG00000027435,0
ENSMUSG00000087678,0
ENSMUSG00000036992,673
ENSMUSG00000027439,756
ENSMUSG00000027438,156
ENSMUSG00000055177,0
ENSMUSG00000036958,0
ENSMUSG00000027444,0
ENSMUSG00000027443,0
ENSMUSG00000027442,0
ENSMUSG00000036924,0
ENSMUSG00000027445,0
ENSMUSG00000027446,0
ENSMUSG00000027447,2700
ENSMUSG00000063507,0
ENSMUSG00000086963,0
ENSMUSG00000033156,0
ENSMUSG00000087029,0
ENSMUSG00000074737,0
ENSMUSG00000074736,0
ENSMUSG00000068134,225
ENSMUSG00000074837,0
ENSMUSG00000079009,121
ENSMUSG00000060336,34
ENSMUSG00000074735,0
ENSMUSG00000079008,3
ENSMUSG00000063364,45
ENSMUSG00000095315,165
ENSMUSG00000068130,43
ENSMUSG00000074731,105
ENSMUSG00000068129,1
ENSMUSG00000033096,619
ENSMUSG00000086407,1
ENSMUSG00000027452,101
ENSMUSG00000087406,0
ENSMUSG00000033080,0
ENSMUSG00000086563,0
ENSMUSG00000100630,0
ENSMUSG00000033068,386
ENSMUSG00000033059,2801
ENSMUSG00000032046,2218
ENSMUSG00000027454,575
ENSMUSG00000068115,582
ENSMUSG00000053916,3
ENSMUSG00000079006,0
ENSMUSG00000079005,0
ENSMUSG00000085805,0
ENSMUSG00000067352,14
ENSMUSG00000087337,0
ENSMUSG00000087609,0
ENSMUSG00000087495,0
ENSMUSG00000086659,0
ENSMUSG00000061525,0
ENSMUSG00000027455,2511
ENSMUSG00000087433,14
ENSMUSG00000032966,6908
ENSMUSG00000027456,4
ENSMUSG00000027457,0
ENSMUSG00000074704,0
ENSMUSG00000087035,0
ENSMUSG00000044364,2
ENSMUSG00000032869,1066
ENSMUSG00000086800,0
ENSMUSG00000087033,0
ENSMUSG00000032852,0
ENSMUSG00000086620,0
ENSMUSG00000027460,0
ENSMUSG00000087004,1
ENSMUSG00000027459,252
ENSMUSG00000027463,0
ENSMUSG00000085946,0
ENSMUSG00000060257,0
ENSMUSG00000032802,1774
ENSMUSG00000068079,0
ENSMUSG00000074698,3571
ENSMUSG00000027465,1082
ENSMUSG00000027466,2377
ENSMUSG00000032715,1191
ENSMUSG00000068062,0
ENSMUSG00000059361,0
ENSMUSG00000051817,0
ENSMUSG00000074682,0
ENSMUSG00000032680,0
ENSMUSG00000074681,0
ENSMUSG00000049560,0
ENSMUSG00000027468,0
ENSMUSG00000074680,0
ENSMUSG00000074679,0
ENSMUSG00000044249,0
ENSMUSG00000084935,0
ENSMUSG00000090485,0
ENSMUSG00000056544,0
ENSMUSG00000050645,0
ENSMUSG00000062124,0
ENSMUSG00000044863,0
ENSMUSG00000074678,0
ENSMUSG00000000359,0
ENSMUSG00000087148,0
ENSMUSG00000019188,1547
ENSMUSG00000042814,115
ENSMUSG00000042745,330
ENSMUSG00000009876,1
ENSMUSG00000007659,763
ENSMUSG00000027469,3980
ENSMUSG00000027470,2
ENSMUSG00000074676,0
ENSMUSG00000042662,3
ENSMUSG00000074673,4
ENSMUSG00000089898,0
ENSMUSG00000027472,652
ENSMUSG00000042631,0
ENSMUSG00000027474,0
ENSMUSG00000003283,0
ENSMUSG00000068040,1354
ENSMUSG00000074671,12
ENSMUSG00000051413,424
ENSMUSG00000046020,924
ENSMUSG00000027475,1242
ENSMUSG00000073236,18
ENSMUSG00000042548,2351
ENSMUSG00000061411,161
ENSMUSG00000079001,0
ENSMUSG00000056941,894
ENSMUSG00000079000,0
ENSMUSG00000027478,246
ENSMUSG00000082079,6
ENSMUSG00000027479,7342
ENSMUSG00000044083,5
ENSMUSG00000027480,0
ENSMUSG00000027481,0
ENSMUSG00000068009,0
ENSMUSG00000068008,0
ENSMUSG00000074665,0
ENSMUSG00000078998,0
ENSMUSG00000042459,0
ENSMUSG00000027482,0
ENSMUSG00000027483,0
ENSMUSG00000027484,0
ENSMUSG00000027485,0
ENSMUSG00000038572,0
ENSMUSG00000067998,0
ENSMUSG00000067996,1
ENSMUSG00000027487,250
ENSMUSG00000027488,495
ENSMUSG00000038533,1123
ENSMUSG00000027489,36
ENSMUSG00000038523,158
ENSMUSG00000078129,11
ENSMUSG00000027490,1517
ENSMUSG00000000876,187
ENSMUSG00000097602,3
ENSMUSG00000059842,83
ENSMUSG00000085483,0
ENSMUSG00000038467,2667
ENSMUSG00000085691,0
ENSMUSG00000098640,0
ENSMUSG00000027593,5146
ENSMUSG00000027596,0
ENSMUSG00000074656,8881
ENSMUSG00000084897,0
ENSMUSG00000027597,3199
ENSMUSG00000109877,0
ENSMUSG00000087254,0
ENSMUSG00000027598,1840
ENSMUSG00000047459,1890
ENSMUSG00000027602,332
ENSMUSG00000038383,877
ENSMUSG00000038375,1343
ENSMUSG00000038369,1914
ENSMUSG00000027603,2012
ENSMUSG00000027605,267
ENSMUSG00000086529,0
ENSMUSG00000027610,399
ENSMUSG00000085317,0
ENSMUSG00000085010,0
ENSMUSG00000087616,0
ENSMUSG00000074652,7
ENSMUSG00000038324,3177
ENSMUSG00000038312,1174
ENSMUSG00000092123,0
ENSMUSG00000027611,337
ENSMUSG00000027612,1
ENSMUSG00000074649,312
ENSMUSG00000027613,2614
ENSMUSG00000086754,0
ENSMUSG00000074647,1
ENSMUSG00000005882,1016
ENSMUSG00000078972,0
ENSMUSG00000038259,0
ENSMUSG00000038241,1517
ENSMUSG00000074646,8
ENSMUSG00000005881,1777
ENSMUSG00000013338,0
ENSMUSG00000038180,33
ENSMUSG00000074643,1735
ENSMUSG00000027618,735
ENSMUSG00000067847,322
ENSMUSG00000027620,6845
ENSMUSG00000038116,1247
ENSMUSG00000046229,88
ENSMUSG00000038085,11
ENSMUSG00000085546,0
ENSMUSG00000087323,0
ENSMUSG00000102869,3882
ENSMUSG00000027624,887
ENSMUSG00000086872,0
ENSMUSG00000085524,0
ENSMUSG00000027628,1276
ENSMUSG00000055494,15
ENSMUSG00000086118,0
ENSMUSG00000061689,902
ENSMUSG00000087508,0
ENSMUSG00000086638,6
ENSMUSG00000067818,0
ENSMUSG00000087179,26
ENSMUSG00000062175,123
ENSMUSG00000085741,26
ENSMUSG00000027637,628
ENSMUSG00000027636,0
ENSMUSG00000027634,1701
ENSMUSG00000027635,1053
ENSMUSG00000055485,678
ENSMUSG00000074628,4
ENSMUSG00000027639,992
ENSMUSG00000027641,2128
ENSMUSG00000074627,2
ENSMUSG00000027642,6611
ENSMUSG00000027643,0
ENSMUSG00000063019,395
ENSMUSG00000027646,1452
ENSMUSG00000087445,22
ENSMUSG00000067787,408
ENSMUSG00000067786,35
ENSMUSG00000087547,4
ENSMUSG00000027649,1701
ENSMUSG00000037843,0
ENSMUSG00000027650,770
ENSMUSG00000027651,722
ENSMUSG00000100860,1
ENSMUSG00000037820,8
ENSMUSG00000092283,0
ENSMUSG00000037813,29
ENSMUSG00000078957,0
ENSMUSG00000052922,0
ENSMUSG00000016024,0
ENSMUSG00000085385,1240
ENSMUSG00000100992,0
ENSMUSG00000044349,0
ENSMUSG00000027652,2262
ENSMUSG00000044405,0
ENSMUSG00000074625,0
ENSMUSG00000086496,0
ENSMUSG00000037771,0
ENSMUSG00000087563,0
ENSMUSG00000037761,299
ENSMUSG00000037754,116
ENSMUSG00000027654,800
ENSMUSG00000027655,614
ENSMUSG00000086558,0
ENSMUSG00000085198,0
ENSMUSG00000086653,0
ENSMUSG00000074623,0
ENSMUSG00000074622,0
ENSMUSG00000078956,20
ENSMUSG00000078955,0
ENSMUSG00000070544,2887
ENSMUSG00000016933,1517
ENSMUSG00000098889,0
ENSMUSG00000035877,398
ENSMUSG00000085303,0
ENSMUSG00000027412,2
ENSMUSG00000050700,1
ENSMUSG00000087147,0
ENSMUSG00000057133,1911
ENSMUSG00000109780,12
ENSMUSG00000067745,0
ENSMUSG00000085469,0
ENSMUSG00000087031,0
ENSMUSG00000100943,0
ENSMUSG00000053141,0
ENSMUSG00000084919,0
ENSMUSG00000054457,0
ENSMUSG00000087536,0
ENSMUSG00000086030,0
ENSMUSG00000016921,10660
ENSMUSG00000035576,13
ENSMUSG00000017868,32
ENSMUSG00000017858,944
ENSMUSG00000017861,1091
ENSMUSG00000070708,0
ENSMUSG00000086152,0
ENSMUSG00000086036,0
ENSMUSG00000074607,0
ENSMUSG00000017817,190
ENSMUSG00000035399,598
ENSMUSG00000099632,8
ENSMUSG00000017943,6
ENSMUSG00000048486,429
ENSMUSG00000053353,0
ENSMUSG00000078949,0
ENSMUSG00000046840,0
ENSMUSG00000017950,0
ENSMUSG00000017679,566
ENSMUSG00000017707,1692
ENSMUSG00000058812,2
ENSMUSG00000035268,384
ENSMUSG00000087129,16
ENSMUSG00000017697,96
ENSMUSG00000027656,0
ENSMUSG00000035238,1
ENSMUSG00000035226,0
ENSMUSG00000018326,7411
ENSMUSG00000054582,11
ENSMUSG00000018322,682
ENSMUSG00000018209,1937
ENSMUSG00000085538,0
ENSMUSG00000040164,0
ENSMUSG00000040154,0
ENSMUSG00000085649,0
ENSMUSG00000042845,0
ENSMUSG00000051769,0
ENSMUSG00000018211,0
ENSMUSG00000040132,0
ENSMUSG00000050383,0
ENSMUSG00000016998,0
ENSMUSG00000017003,0
ENSMUSG00000017000,0
ENSMUSG00000017004,0
ENSMUSG00000017002,7
ENSMUSG00000016995,1
ENSMUSG00000017007,1
ENSMUSG00000017009,756
ENSMUSG00000045503,708
ENSMUSG00000085760,3
ENSMUSG00000017720,2
ENSMUSG00000017734,431
ENSMUSG00000017721,2087
ENSMUSG00000086179,0
ENSMUSG00000017723,1
ENSMUSG00000074596,0
ENSMUSG00000074595,0
ENSMUSG00000017733,0
ENSMUSG00000070533,0
ENSMUSG00000070531,0
ENSMUSG00000070530,0
ENSMUSG00000074594,0
ENSMUSG00000070529,0
ENSMUSG00000078940,0
ENSMUSG00000067704,4
ENSMUSG00000017310,1
ENSMUSG00000074593,0
ENSMUSG00000076434,1
ENSMUSG00000017299,316
ENSMUSG00000086453,4
ENSMUSG00000001403,2529
ENSMUSG00000017300,0
ENSMUSG00000050373,191
ENSMUSG00000017307,171
ENSMUSG00000045822,92
ENSMUSG00000017764,204
ENSMUSG00000017767,0
ENSMUSG00000039873,10
ENSMUSG00000017760,2482
ENSMUSG00000017754,225
ENSMUSG00000039849,1155
ENSMUSG00000039834,423
ENSMUSG00000085436,34
ENSMUSG00000017737,1
ENSMUSG00000017740,107
ENSMUSG00000039804,1251
ENSMUSG00000017652,0
ENSMUSG00000078935,0
ENSMUSG00000053166,0
ENSMUSG00000086630,0
ENSMUSG00000017664,905
ENSMUSG00000017670,1737
ENSMUSG00000056824,0
ENSMUSG00000017667,0
ENSMUSG00000027670,0
ENSMUSG00000018459,0
ENSMUSG00000085358,0
ENSMUSG00000039725,240
ENSMUSG00000027661,0
ENSMUSG00000017897,0
ENSMUSG00000100796,0
ENSMUSG00000039671,2171
ENSMUSG00000085274,8
ENSMUSG00000086820,2
ENSMUSG00000084816,1
ENSMUSG00000087351,0
ENSMUSG00000027678,812
ENSMUSG00000006800,1292
ENSMUSG00000085618,0
ENSMUSG00000085046,0
ENSMUSG00000084840,0
ENSMUSG00000087617,0
ENSMUSG00000085129,2
ENSMUSG00000039621,0
ENSMUSG00000042854,78
ENSMUSG00000074582,1686
ENSMUSG00000002718,5155
ENSMUSG00000090397,21
ENSMUSG00000039536,1670
ENSMUSG00000017999,2201
ENSMUSG00000039501,574
ENSMUSG00000074578,423
ENSMUSG00000050556,20
ENSMUSG00000085151,0
ENSMUSG00000017969,0
ENSMUSG00000086098,0
ENSMUSG00000017929,1235
ENSMUSG00000039463,695
ENSMUSG00000047030,574
ENSMUSG00000006418,1082
ENSMUSG00000042821,0
ENSMUSG00000085596,0
ENSMUSG00000078923,2154
ENSMUSG00000090213,2993
ENSMUSG00000085914,6
ENSMUSG00000056501,117
ENSMUSG00000006462,0
ENSMUSG00000084797,29
ENSMUSG00000087624,15
ENSMUSG00000087684,0
ENSMUSG00000085411,0
ENSMUSG00000027540,1392
ENSMUSG00000074577,0
ENSMUSG00000086411,0
ENSMUSG00000044641,92
ENSMUSG00000085267,0
ENSMUSG00000087648,4
ENSMUSG00000051149,3178
ENSMUSG00000078919,911
ENSMUSG00000074576,111
ENSMUSG00000074575,0
ENSMUSG00000086783,0
ENSMUSG00000027544,1319
ENSMUSG00000027546,1597
ENSMUSG00000027547,8
ENSMUSG00000085322,0
ENSMUSG00000027551,443
ENSMUSG00000086348,0
ENSMUSG00000086658,0
ENSMUSG00000052368,0
ENSMUSG00000086238,0
ENSMUSG00000085369,0
ENSMUSG00000086840,0
ENSMUSG00000085350,0
ENSMUSG00000087074,0
ENSMUSG00000078912,0
ENSMUSG00000047907,0
ENSMUSG00000052056,644
ENSMUSG00000013523,1
ENSMUSG00000086999,0
ENSMUSG00000086970,0
ENSMUSG00000038567,0
ENSMUSG00000052033,505
ENSMUSG00000085495,0
ENSMUSG00000085225,1
ENSMUSG00000043583,0
ENSMUSG00000085158,4
ENSMUSG00000027560,257
ENSMUSG00000084829,0
ENSMUSG00000084818,0
ENSMUSG00000086613,0
ENSMUSG00000086823,0
ENSMUSG00000085426,0
ENSMUSG00000087100,0
ENSMUSG00000067578,0
ENSMUSG00000087409,0
ENSMUSG00000038537,0
ENSMUSG00000085949,0
ENSMUSG00000085905,0
ENSMUSG00000027495,500
ENSMUSG00000027496,2155
ENSMUSG00000027498,908
ENSMUSG00000074570,2
ENSMUSG00000087633,0
ENSMUSG00000027502,1327
ENSMUSG00000074569,1
ENSMUSG00000027505,8
ENSMUSG00000028640,0
ENSMUSG00000008999,0
ENSMUSG00000005883,0
ENSMUSG00000027509,1301
ENSMUSG00000027510,353
ENSMUSG00000092596,0
ENSMUSG00000087442,7
ENSMUSG00000070495,0
ENSMUSG00000087382,0
ENSMUSG00000027513,0
ENSMUSG00000027514,0
ENSMUSG00000038400,107
ENSMUSG00000087600,0
ENSMUSG00000086114,0
ENSMUSG00000027518,0
ENSMUSG00000027517,0
ENSMUSG00000027519,1440
ENSMUSG00000057047,0
ENSMUSG00000054455,1916
ENSMUSG00000027522,1152
ENSMUSG00000039263,2371
ENSMUSG00000074555,2
ENSMUSG00000086537,0
ENSMUSG00000027523,161
ENSMUSG00000090625,2
ENSMUSG00000016253,1007
ENSMUSG00000016256,4618
ENSMUSG00000016255,0
ENSMUSG00000016252,1053
ENSMUSG00000016257,2465
ENSMUSG00000050600,0
ENSMUSG00000027524,0
ENSMUSG00000084795,0
ENSMUSG00000087215,0
ENSMUSG00000086177,0
ENSMUSG00000078906,0
ENSMUSG00000078905,6
ENSMUSG00000090093,62
ENSMUSG00000078902,10
ENSMUSG00000078903,2
ENSMUSG00000078901,2
ENSMUSG00000078899,0
ENSMUSG00000078898,0
ENSMUSG00000078897,3
ENSMUSG00000078896,1
ENSMUSG00000094475,0
ENSMUSG00000095545,1
ENSMUSG00000094932,0
ENSMUSG00000078889,0
ENSMUSG00000078887,0
ENSMUSG00000089756,0
ENSMUSG00000078886,0
ENSMUSG00000078891,0
ENSMUSG00000095648,0
ENSMUSG00000078894,0
ENSMUSG00000078895,0
ENSMUSG00000089951,0
ENSMUSG00000078881,0
ENSMUSG00000095199,1
ENSMUSG00000078880,3
ENSMUSG00000078879,3
ENSMUSG00000078878,52
ENSMUSG00000078877,199
ENSMUSG00000078876,0
ENSMUSG00000074527,10
ENSMUSG00000078875,29
ENSMUSG00000078872,0
ENSMUSG00000078870,187
ENSMUSG00000078869,0
ENSMUSG00000078868,1
ENSMUSG00000078867,157
ENSMUSG00000078866,217
ENSMUSG00000094786,78
ENSMUSG00000078865,0
ENSMUSG00000078864,197
ENSMUSG00000095362,164
ENSMUSG00000074521,28
ENSMUSG00000074529,5
ENSMUSG00000078862,214
ENSMUSG00000074519,133
ENSMUSG00000078861,95
ENSMUSG00000027525,0
ENSMUSG00000060445,0
ENSMUSG00000049999,0
ENSMUSG00000070476,0
ENSMUSG00000039155,0
ENSMUSG00000039138,0
ENSMUSG00000000305,0
ENSMUSG00000039117,703
ENSMUSG00000085704,65
ENSMUSG00000039108,1910
ENSMUSG00000027566,3648
ENSMUSG00000039086,197
ENSMUSG00000039069,358
ENSMUSG00000039059,0
ENSMUSG00000090589,0
ENSMUSG00000039050,552
ENSMUSG00000039041,2394
ENSMUSG00000015647,1019
ENSMUSG00000039001,1926
ENSMUSG00000038990,288
ENSMUSG00000038980,0
ENSMUSG00000015627,0
ENSMUSG00000056061,0
ENSMUSG00000084843,0
ENSMUSG00000038963,0
ENSMUSG00000027568,0
ENSMUSG00000027569,527
ENSMUSG00000049401,1399
ENSMUSG00000027570,16
ENSMUSG00000038932,1
ENSMUSG00000038914,1781
ENSMUSG00000027573,838
ENSMUSG00000023393,22
ENSMUSG00000087550,0
ENSMUSG00000045493,0
ENSMUSG00000074507,0
ENSMUSG00000086166,0
ENSMUSG00000085428,0
ENSMUSG00000085728,0
ENSMUSG00000098051,0
ENSMUSG00000038848,2026
ENSMUSG00000038840,0
ENSMUSG00000027574,0
ENSMUSG00000087293,0
ENSMUSG00000027575,1078
ENSMUSG00000070461,89
ENSMUSG00000016356,60
ENSMUSG00000027577,0
ENSMUSG00000016346,0
ENSMUSG00000016349,1
ENSMUSG00000016344,1009
ENSMUSG00000038751,0
ENSMUSG00000027579,0
ENSMUSG00000047841,4
ENSMUSG00000027580,165
ENSMUSG00000038705,737
ENSMUSG00000027581,1
ENSMUSG00000038685,1333
ENSMUSG00000038671,442
ENSMUSG00000027582,283
ENSMUSG00000090077,0
ENSMUSG00000027583,164
ENSMUSG00000055882,2
ENSMUSG00000000827,1243
ENSMUSG00000000826,2622
ENSMUSG00000089917,523
ENSMUSG00000010492,15
ENSMUSG00000000823,739
ENSMUSG00000002455,1929
ENSMUSG00000038605,133
ENSMUSG00000108976,2
ENSMUSG00000046470,0
ENSMUSG00000059540,115
ENSMUSG00000002458,435
ENSMUSG00000045794,0
ENSMUSG00000027584,0
ENSMUSG00000010505,0
ENSMUSG00000027589,525
ENSMUSG00000038628,1209
ENSMUSG00000098505,0
ENSMUSG00000017688,0
ENSMUSG00000098659,0
ENSMUSG00000096922,0
ENSMUSG00000086224,0
ENSMUSG00000025255,1
ENSMUSG00000093557,0
ENSMUSG00000040374,1120
ENSMUSG00000103034,20
ENSMUSG00000102979,0
ENSMUSG00000069118,0
ENSMUSG00000027499,1063
ENSMUSG00000043542,293
ENSMUSG00000040329,0
ENSMUSG00000097804,0
ENSMUSG00000100010,0
ENSMUSG00000027500,0
ENSMUSG00000104102,0
ENSMUSG00000040289,3
ENSMUSG00000103346,0
ENSMUSG00000040269,462
ENSMUSG00000027506,1951
ENSMUSG00000103116,1
ENSMUSG00000069114,439
ENSMUSG00000097365,0
ENSMUSG00000040209,1065
ENSMUSG00000027508,153
ENSMUSG00000089794,0
ENSMUSG00000027533,7378
ENSMUSG00000104000,10
ENSMUSG00000049230,367
ENSMUSG00000052468,14
ENSMUSG00000027528,0
ENSMUSG00000062515,0
ENSMUSG00000027530,0
ENSMUSG00000027531,1719
ENSMUSG00000058921,0
ENSMUSG00000039795,401
ENSMUSG00000027536,17
ENSMUSG00000027534,144
ENSMUSG00000104015,0
ENSMUSG00000102215,0
ENSMUSG00000039717,0
ENSMUSG00000039710,0
ENSMUSG00000027550,729
ENSMUSG00000027552,254
ENSMUSG00000078784,623
ENSMUSG00000027555,889
ENSMUSG00000027556,0
ENSMUSG00000027559,0
ENSMUSG00000027562,0
ENSMUSG00000098008,0
ENSMUSG00000103912,0
ENSMUSG00000078783,0
ENSMUSG00000095788,0
ENSMUSG00000095028,0
ENSMUSG00000102155,0
ENSMUSG00000074677,0
ENSMUSG00000078780,0
ENSMUSG00000047213,3186
ENSMUSG00000104411,0
ENSMUSG00000100252,0
ENSMUSG00000027564,0
ENSMUSG00000025128,0
ENSMUSG00000039519,0
ENSMUSG00000102886,0
ENSMUSG00000102699,0
ENSMUSG00000027599,1870
ENSMUSG00000027601,1451
ENSMUSG00000069094,951
ENSMUSG00000087108,8
ENSMUSG00000027606,0
ENSMUSG00000082766,0
ENSMUSG00000060913,0
ENSMUSG00000104465,0
ENSMUSG00000049796,0
ENSMUSG00000003617,504
ENSMUSG00000027615,1675
ENSMUSG00000002428,1157
ENSMUSG00000019528,3535
ENSMUSG00000001865,0
ENSMUSG00000011463,0
ENSMUSG00000105208,0
ENSMUSG00000054988,0
ENSMUSG00000102636,0
ENSMUSG00000101897,0
ENSMUSG00000105440,0
ENSMUSG00000106321,0
ENSMUSG00000106019,5
ENSMUSG00000027630,972
ENSMUSG00000102987,0
ENSMUSG00000103607,0
ENSMUSG00000102203,0
ENSMUSG00000102758,7
ENSMUSG00000063887,31
ENSMUSG00000102397,0
ENSMUSG00000074664,0
ENSMUSG00000039335,0
ENSMUSG00000027699,3140
ENSMUSG00000097584,0
ENSMUSG00000027698,1971
ENSMUSG00000039304,1
ENSMUSG00000051136,0
ENSMUSG00000039286,1223
ENSMUSG00000043164,0
ENSMUSG00000027695,465
ENSMUSG00000109716,0
ENSMUSG00000027692,385
ENSMUSG00000027690,0
ENSMUSG00000091329,0
ENSMUSG00000050192,541
ENSMUSG00000103827,0
ENSMUSG00000039221,182
ENSMUSG00000104444,0
ENSMUSG00000104275,1
ENSMUSG00000074655,0
ENSMUSG00000063600,0
ENSMUSG00000102574,0
ENSMUSG00000102590,0
ENSMUSG00000027684,272
ENSMUSG00000085702,4
ENSMUSG00000102256,0
ENSMUSG00000037737,2
ENSMUSG00000037730,589
ENSMUSG00000027702,0
ENSMUSG00000027703,0
ENSMUSG00000074653,0
ENSMUSG00000086189,0
ENSMUSG00000051860,0
ENSMUSG00000097786,0
ENSMUSG00000027706,2386
ENSMUSG00000037661,11
ENSMUSG00000037652,2208
ENSMUSG00000037643,2559
ENSMUSG00000027660,825
ENSMUSG00000037625,0
ENSMUSG00000069072,3
ENSMUSG00000085953,0
ENSMUSG00000103998,0
ENSMUSG00000037610,0
ENSMUSG00000027663,2046
ENSMUSG00000027665,1316
ENSMUSG00000091091,0
ENSMUSG00000027667,748
ENSMUSG00000104231,13
ENSMUSG00000027668,1984
ENSMUSG00000027669,1185
ENSMUSG00000102862,0
ENSMUSG00000027671,2107
ENSMUSG00000037531,513
ENSMUSG00000027673,725
ENSMUSG00000056900,0
ENSMUSG00000104283,0
ENSMUSG00000027674,0
ENSMUSG00000087625,0
ENSMUSG00000104588,0
ENSMUSG00000027677,1048
ENSMUSG00000027676,148
ENSMUSG00000105286,3
ENSMUSG00000105475,0
ENSMUSG00000105535,0
ENSMUSG00000027680,3079
ENSMUSG00000027679,904
ENSMUSG00000105265,0
ENSMUSG00000092196,0
ENSMUSG00000105577,0
ENSMUSG00000092242,1
ENSMUSG00000099437,0
ENSMUSG00000106525,0
ENSMUSG00000105222,0
ENSMUSG00000074637,0
ENSMUSG00000105153,0
ENSMUSG00000106519,0
ENSMUSG00000114832,21
ENSMUSG00000105651,0
ENSMUSG00000105662,0
ENSMUSG00000037400,1528
ENSMUSG00000027708,1044
ENSMUSG00000085655,8
ENSMUSG00000027709,600
ENSMUSG00000086392,3
ENSMUSG00000047696,0
ENSMUSG00000027710,769
ENSMUSG00000105055,0
ENSMUSG00000033883,195
ENSMUSG00000058400,0
ENSMUSG00000104568,0
ENSMUSG00000106140,0
ENSMUSG00000027712,8471
ENSMUSG00000027713,29
ENSMUSG00000085320,0
ENSMUSG00000085007,0
ENSMUSG00000027714,926
ENSMUSG00000027715,3951
ENSMUSG00000037325,305
ENSMUSG00000027716,0
ENSMUSG00000037270,1223
ENSMUSG00000086090,0
ENSMUSG00000027719,0
ENSMUSG00000027720,0
ENSMUSG00000084754,0
ENSMUSG00000027718,0
ENSMUSG00000086517,0
ENSMUSG00000045031,22
ENSMUSG00000051444,95
ENSMUSG00000054779,1
ENSMUSG00000037225,35
ENSMUSG00000050174,23
ENSMUSG00000027722,570
ENSMUSG00000085677,0
ENSMUSG00000037211,201
ENSMUSG00000058174,67
ENSMUSG00000106441,0
ENSMUSG00000106461,0
ENSMUSG00000105219,0
ENSMUSG00000106002,0
ENSMUSG00000106008,0
ENSMUSG00000105516,0
ENSMUSG00000044864,1512
ENSMUSG00000106168,0
ENSMUSG00000086181,0
ENSMUSG00000046743,0
ENSMUSG00000105910,0
ENSMUSG00000037884,0
ENSMUSG00000060798,759
ENSMUSG00000069041,2
ENSMUSG00000025757,654
ENSMUSG00000025758,1456
ENSMUSG00000025759,250
ENSMUSG00000037818,191
ENSMUSG00000097583,4
ENSMUSG00000074619,2
ENSMUSG00000025762,362
ENSMUSG00000049940,1961
ENSMUSG00000105258,3
ENSMUSG00000106000,0
ENSMUSG00000105297,0
ENSMUSG00000105260,1
ENSMUSG00000097639,1
ENSMUSG00000106223,0
ENSMUSG00000025764,1048
ENSMUSG00000103843,4
ENSMUSG00000059834,374
ENSMUSG00000025766,239
ENSMUSG00000097040,0
ENSMUSG00000049100,0
ENSMUSG00000100799,0
ENSMUSG00000090919,24
ENSMUSG00000037910,0
ENSMUSG00000102181,0
ENSMUSG00000102263,11
ENSMUSG00000102679,0
ENSMUSG00000037892,1
ENSMUSG00000027737,1320
ENSMUSG00000102892,0
ENSMUSG00000102715,0
ENSMUSG00000102067,3
ENSMUSG00000103464,0
ENSMUSG00000023087,273
ENSMUSG00000037174,3934
ENSMUSG00000102544,0
ENSMUSG00000037161,32
ENSMUSG00000037152,923
ENSMUSG00000063273,4261
ENSMUSG00000027739,753
ENSMUSG00000037111,3146
ENSMUSG00000097885,22
ENSMUSG00000074604,2
ENSMUSG00000061143,260
ENSMUSG00000102539,0
ENSMUSG00000104161,5
ENSMUSG00000103655,2
ENSMUSG00000103726,41
ENSMUSG00000104055,0
ENSMUSG00000103170,4
ENSMUSG00000044167,256
ENSMUSG00000092405,0
ENSMUSG00000103965,0
ENSMUSG00000102785,0
ENSMUSG00000104109,0
ENSMUSG00000104401,0
ENSMUSG00000027742,1082
ENSMUSG00000104850,0
ENSMUSG00000048332,358
ENSMUSG00000104968,0
ENSMUSG00000042997,348
ENSMUSG00000085174,6
ENSMUSG00000049504,883
ENSMUSG00000027744,0
ENSMUSG00000037016,3
ENSMUSG00000105168,0
ENSMUSG00000106270,0
ENSMUSG00000078742,0
ENSMUSG00000027746,1490
ENSMUSG00000106577,0
ENSMUSG00000027748,0
ENSMUSG00000027750,157
ENSMUSG00000027751,1305
ENSMUSG00000094487,0
ENSMUSG00000027752,1198
ENSMUSG00000036632,957
ENSMUSG00000027796,77
ENSMUSG00000036615,412
ENSMUSG00000056306,0
