Gene,HE-5
ENSMUSG00000014748,4058
ENSMUSG00000034744,719
ENSMUSG00000045896,1641
ENSMUSG00000030016,2778
ENSMUSG00000107534,0
ENSMUSG00000033788,231
ENSMUSG00000107682,0
ENSMUSG00000087001,5
ENSMUSG00000107538,0
ENSMUSG00000107797,0
ENSMUSG00000107926,0
ENSMUSG00000063415,245
ENSMUSG00000033769,1384
ENSMUSG00000108012,1
ENSMUSG00000072952,0
ENSMUSG00000033735,1982
ENSMUSG00000033726,0
ENSMUSG00000033720,308
ENSMUSG00000051343,74
ENSMUSG00000068302,1
ENSMUSG00000033706,1691
ENSMUSG00000030008,426
ENSMUSG00000030007,17199
ENSMUSG00000047013,23
ENSMUSG00000071341,0
ENSMUSG00000063810,920
ENSMUSG00000089694,0
ENSMUSG00000051262,3
ENSMUSG00000079495,0
ENSMUSG00000079494,1
ENSMUSG00000030004,9
ENSMUSG00000033634,1
ENSMUSG00000068299,71
ENSMUSG00000057103,19
ENSMUSG00000054226,1226
ENSMUSG00000030002,4487
ENSMUSG00000107230,8
ENSMUSG00000106791,0
ENSMUSG00000030001,0
ENSMUSG00000030000,0
ENSMUSG00000107842,0
ENSMUSG00000029999,38
ENSMUSG00000057497,1628
ENSMUSG00000057278,931
ENSMUSG00000107509,25
ENSMUSG00000029998,3282
ENSMUSG00000071337,2787
ENSMUSG00000046679,430
ENSMUSG00000085589,1
ENSMUSG00000101655,0
ENSMUSG00000107876,0
ENSMUSG00000107689,30
ENSMUSG00000051695,12609
ENSMUSG00000097048,135
ENSMUSG00000033508,2
ENSMUSG00000001156,302
ENSMUSG00000001158,1401
ENSMUSG00000108197,4
ENSMUSG00000001157,980
ENSMUSG00000107961,1
ENSMUSG00000029994,840
ENSMUSG00000100164,87
ENSMUSG00000057230,3685
ENSMUSG00000107688,2
ENSMUSG00000029993,1564
ENSMUSG00000029992,3627
ENSMUSG00000090891,9
ENSMUSG00000033420,1661
ENSMUSG00000108006,2
ENSMUSG00000030050,0
ENSMUSG00000030049,0
ENSMUSG00000030048,0
ENSMUSG00000030046,0
ENSMUSG00000030047,0
ENSMUSG00000049409,466
ENSMUSG00000108118,0
ENSMUSG00000030051,522
ENSMUSG00000107593,0
ENSMUSG00000089997,1
ENSMUSG00000108079,0
ENSMUSG00000068263,0
ENSMUSG00000107849,0
ENSMUSG00000030054,5
ENSMUSG00000030055,1268
ENSMUSG00000030056,1326
ENSMUSG00000030057,18078
ENSMUSG00000030058,8344
ENSMUSG00000097763,0
ENSMUSG00000030060,645
ENSMUSG00000044927,13
ENSMUSG00000084950,8
ENSMUSG00000079477,6050
ENSMUSG00000030062,12039
ENSMUSG00000108010,0
ENSMUSG00000015053,76
ENSMUSG00000048206,1
ENSMUSG00000047046,0
ENSMUSG00000033216,1395
ENSMUSG00000107472,1
ENSMUSG00000107561,2
ENSMUSG00000030079,2707
ENSMUSG00000030082,7819
ENSMUSG00000107659,0
ENSMUSG00000033182,0
ENSMUSG00000097730,3
ENSMUSG00000033174,301
ENSMUSG00000030083,383
ENSMUSG00000033152,48
ENSMUSG00000085828,2
ENSMUSG00000002870,11194
ENSMUSG00000002871,1320
ENSMUSG00000055403,0
ENSMUSG00000090254,0
ENSMUSG00000090013,0
ENSMUSG00000060416,0
ENSMUSG00000107732,0
ENSMUSG00000107622,6
ENSMUSG00000097816,21
ENSMUSG00000030084,3584
ENSMUSG00000030086,539
ENSMUSG00000000811,565
ENSMUSG00000096051,0
ENSMUSG00000094586,0
ENSMUSG00000068232,0
ENSMUSG00000068231,0
ENSMUSG00000068234,0
ENSMUSG00000044248,0
ENSMUSG00000061653,0
ENSMUSG00000060724,0
ENSMUSG00000057592,0
ENSMUSG00000095932,0
ENSMUSG00000094553,0
ENSMUSG00000062818,0
ENSMUSG00000060816,0
ENSMUSG00000062546,0
ENSMUSG00000057697,0
ENSMUSG00000047203,0
ENSMUSG00000049694,0
ENSMUSG00000056643,0
ENSMUSG00000034456,2
ENSMUSG00000034430,1015
ENSMUSG00000048794,124
ENSMUSG00000107605,2
ENSMUSG00000030087,462
ENSMUSG00000107451,8
ENSMUSG00000108111,2
ENSMUSG00000030088,312
ENSMUSG00000089781,0
ENSMUSG00000030089,76
ENSMUSG00000034312,961
ENSMUSG00000107999,0
ENSMUSG00000107795,0
ENSMUSG00000030091,4125
ENSMUSG00000107882,0
ENSMUSG00000034245,124
ENSMUSG00000085624,0
ENSMUSG00000064080,0
ENSMUSG00000030093,0
ENSMUSG00000100680,17
ENSMUSG00000034203,1905
ENSMUSG00000030095,1811
ENSMUSG00000030094,843
ENSMUSG00000034192,679
ENSMUSG00000108584,0
ENSMUSG00000108308,10
ENSMUSG00000030096,14857
ENSMUSG00000030098,0
ENSMUSG00000034083,931
ENSMUSG00000034063,38
ENSMUSG00000034037,6
ENSMUSG00000087317,0
ENSMUSG00000005893,889
ENSMUSG00000014551,1209
ENSMUSG00000014550,1870
ENSMUSG00000005892,0
ENSMUSG00000030020,386
ENSMUSG00000030022,18
ENSMUSG00000048636,0
ENSMUSG00000079462,0
ENSMUSG00000097462,11
ENSMUSG00000045095,697
ENSMUSG00000045100,348
ENSMUSG00000030029,7
ENSMUSG00000108187,0
ENSMUSG00000085413,0
ENSMUSG00000030031,218
ENSMUSG00000068180,0
ENSMUSG00000068181,0
ENSMUSG00000061838,3676
ENSMUSG00000059187,0
ENSMUSG00000072878,0
ENSMUSG00000046500,1
ENSMUSG00000035245,2655
ENSMUSG00000030059,2046
ENSMUSG00000030061,3348
ENSMUSG00000035199,1212
ENSMUSG00000044086,0
ENSMUSG00000030064,0
ENSMUSG00000035158,6053
ENSMUSG00000107902,0
ENSMUSG00000090667,0
ENSMUSG00000107614,0
ENSMUSG00000107929,0
ENSMUSG00000030067,1146
ENSMUSG00000093559,0
ENSMUSG00000093661,1032
ENSMUSG00000072875,0
ENSMUSG00000030069,0
ENSMUSG00000097548,0
ENSMUSG00000107204,0
ENSMUSG00000107528,0
ENSMUSG00000108151,0
ENSMUSG00000072872,749
ENSMUSG00000107663,0
ENSMUSG00000101553,0
ENSMUSG00000035378,838
ENSMUSG00000030074,4586
ENSMUSG00000052144,4455
ENSMUSG00000107887,0
ENSMUSG00000107427,1
ENSMUSG00000035357,899
ENSMUSG00000097834,0
ENSMUSG00000108274,0
ENSMUSG00000052236,0
ENSMUSG00000107579,0
ENSMUSG00000030075,1
ENSMUSG00000107563,0
ENSMUSG00000030077,0
ENSMUSG00000030092,1
ENSMUSG00000108237,0
ENSMUSG00000085067,0
ENSMUSG00000064293,0
ENSMUSG00000005364,0
ENSMUSG00000013736,1861
ENSMUSG00000005362,735
ENSMUSG00000107714,0
ENSMUSG00000034648,0
ENSMUSG00000107496,0
ENSMUSG00000034639,115
ENSMUSG00000030101,993
ENSMUSG00000030102,3288
ENSMUSG00000107458,2
ENSMUSG00000087341,0
ENSMUSG00000090576,12
ENSMUSG00000030103,892
ENSMUSG00000030105,3509
ENSMUSG00000030104,3850
ENSMUSG00000092448,0
ENSMUSG00000056755,0
ENSMUSG00000100219,0
ENSMUSG00000057604,0
ENSMUSG00000044574,0
ENSMUSG00000034387,0
ENSMUSG00000062694,0
ENSMUSG00000049112,2
ENSMUSG00000030254,1707
ENSMUSG00000030257,15
ENSMUSG00000108103,0
ENSMUSG00000030264,972
ENSMUSG00000086429,168
ENSMUSG00000034269,5188
ENSMUSG00000042873,134
ENSMUSG00000030269,907
ENSMUSG00000090194,17
ENSMUSG00000030270,1
ENSMUSG00000001632,1505
ENSMUSG00000085012,1
ENSMUSG00000030271,473
ENSMUSG00000030272,903
ENSMUSG00000048930,595
ENSMUSG00000079426,3182
ENSMUSG00000030276,181
ENSMUSG00000051169,142
ENSMUSG00000030278,0
ENSMUSG00000051256,1278
ENSMUSG00000043088,1
ENSMUSG00000030281,809
ENSMUSG00000030284,1030
ENSMUSG00000045009,4
ENSMUSG00000030286,3038
ENSMUSG00000034023,2175
ENSMUSG00000033963,4
ENSMUSG00000033940,2510
ENSMUSG00000107937,16
ENSMUSG00000107560,22
ENSMUSG00000033933,561
ENSMUSG00000097671,0
ENSMUSG00000060477,529
ENSMUSG00000107723,0
ENSMUSG00000056952,1385
ENSMUSG00000097994,86
ENSMUSG00000064177,12
ENSMUSG00000108137,18
ENSMUSG00000030298,3638
ENSMUSG00000030302,0
ENSMUSG00000108297,0
ENSMUSG00000087053,0
ENSMUSG00000087083,0
ENSMUSG00000030307,0
ENSMUSG00000030310,0
ENSMUSG00000053004,1
ENSMUSG00000030314,972
ENSMUSG00000030315,1746
ENSMUSG00000030316,675
ENSMUSG00000097486,0
ENSMUSG00000009394,14
ENSMUSG00000092004,0
ENSMUSG00000030317,11
ENSMUSG00000000440,0
ENSMUSG00000108141,0
ENSMUSG00000107704,1
ENSMUSG00000042389,708
ENSMUSG00000068011,9
ENSMUSG00000000439,596
ENSMUSG00000000441,1497
ENSMUSG00000107994,8
ENSMUSG00000059900,21
ENSMUSG00000030319,960
ENSMUSG00000057841,11189
ENSMUSG00000030321,24
ENSMUSG00000107429,0
ENSMUSG00000030322,299
ENSMUSG00000030323,859
ENSMUSG00000030324,20
ENSMUSG00000042279,0
ENSMUSG00000030123,4391
ENSMUSG00000030126,710
ENSMUSG00000092625,0
ENSMUSG00000108030,5
ENSMUSG00000024104,3581
ENSMUSG00000042213,89
ENSMUSG00000107497,2
ENSMUSG00000025702,1468
ENSMUSG00000025701,0
ENSMUSG00000053391,0
ENSMUSG00000053251,0
ENSMUSG00000081649,0
ENSMUSG00000107906,0
ENSMUSG00000051046,0
ENSMUSG00000050654,0
ENSMUSG00000059878,1478
ENSMUSG00000042129,64
ENSMUSG00000048489,5
ENSMUSG00000048108,0
ENSMUSG00000108038,0
ENSMUSG00000061353,0
ENSMUSG00000107434,0
ENSMUSG00000108020,0
ENSMUSG00000054488,0
ENSMUSG00000107785,0
ENSMUSG00000099869,0
ENSMUSG00000104222,1
ENSMUSG00000059689,905
ENSMUSG00000042097,537
ENSMUSG00000099810,0
ENSMUSG00000042079,11321
ENSMUSG00000004988,2
ENSMUSG00000030134,0
ENSMUSG00000042042,364
ENSMUSG00000030110,0
ENSMUSG00000107637,0
ENSMUSG00000107791,0
ENSMUSG00000107933,0
ENSMUSG00000030138,3861
ENSMUSG00000030145,173
ENSMUSG00000072623,465
ENSMUSG00000007827,969
ENSMUSG00000051331,744
ENSMUSG00000041477,389
ENSMUSG00000041460,1
ENSMUSG00000055003,0
ENSMUSG00000030168,1776
ENSMUSG00000030170,35
ENSMUSG00000030019,878
ENSMUSG00000030172,817
ENSMUSG00000108282,2
ENSMUSG00000097831,0
ENSMUSG00000030166,195
ENSMUSG00000045962,7936
ENSMUSG00000041377,0
ENSMUSG00000041372,0
ENSMUSG00000030177,613
ENSMUSG00000030180,2522
ENSMUSG00000002897,863
ENSMUSG00000094626,7
ENSMUSG00000058979,502
ENSMUSG00000093739,20
ENSMUSG00000107744,0
ENSMUSG00000071226,0
ENSMUSG00000004902,40
ENSMUSG00000019210,8091
ENSMUSG00000009112,2544
ENSMUSG00000004446,512
ENSMUSG00000051586,3049
ENSMUSG00000108232,1
ENSMUSG00000108171,6
ENSMUSG00000097011,0
ENSMUSG00000067825,262
ENSMUSG00000030137,0
ENSMUSG00000086527,0
ENSMUSG00000030107,3
ENSMUSG00000107736,0
ENSMUSG00000030108,0
ENSMUSG00000030109,0
ENSMUSG00000040797,0
ENSMUSG00000030111,2
ENSMUSG00000108022,0
ENSMUSG00000059908,0
ENSMUSG00000030131,0
ENSMUSG00000030114,0
ENSMUSG00000007458,6402
ENSMUSG00000040669,1137
ENSMUSG00000040657,0
ENSMUSG00000040649,0
ENSMUSG00000030116,0
ENSMUSG00000040627,0
ENSMUSG00000090192,0
ENSMUSG00000040613,11
ENSMUSG00000030117,0
ENSMUSG00000046323,0
ENSMUSG00000012396,0
ENSMUSG00000003153,667
ENSMUSG00000097635,3
ENSMUSG00000003154,638
ENSMUSG00000040552,0
ENSMUSG00000030327,1506
ENSMUSG00000049037,0
ENSMUSG00000043832,0
ENSMUSG00000059639,0
ENSMUSG00000030147,0
ENSMUSG00000030148,0
ENSMUSG00000067767,0
ENSMUSG00000023349,0
ENSMUSG00000030144,0
ENSMUSG00000030142,0
ENSMUSG00000091260,0
ENSMUSG00000094145,0
ENSMUSG00000093820,0
ENSMUSG00000095486,0
ENSMUSG00000091620,0
ENSMUSG00000072780,0
ENSMUSG00000094672,0
ENSMUSG00000096630,0
ENSMUSG00000072778,0
ENSMUSG00000107773,0
ENSMUSG00000008845,0
ENSMUSG00000079346,0
ENSMUSG00000107737,0
ENSMUSG00000107988,0
ENSMUSG00000005069,1062
ENSMUSG00000008153,1271
ENSMUSG00000107552,0
ENSMUSG00000038527,190
ENSMUSG00000055172,66
ENSMUSG00000038521,29
ENSMUSG00000089961,0
ENSMUSG00000098470,0
ENSMUSG00000079343,0
ENSMUSG00000004270,1079
ENSMUSG00000004268,2419
ENSMUSG00000004264,4931
ENSMUSG00000087327,1
ENSMUSG00000004266,199
ENSMUSG00000092482,0
ENSMUSG00000072772,1375
ENSMUSG00000004263,4081
ENSMUSG00000004267,153
ENSMUSG00000030125,2
ENSMUSG00000038451,294
ENSMUSG00000023456,15395
ENSMUSG00000038429,4421
ENSMUSG00000023505,2801
ENSMUSG00000023439,15
ENSMUSG00000023191,1573
ENSMUSG00000038390,131
ENSMUSG00000023274,0
ENSMUSG00000030124,14
ENSMUSG00000030122,5527
ENSMUSG00000055818,21
ENSMUSG00000030120,7954
ENSMUSG00000030127,3689
ENSMUSG00000030329,4186
ENSMUSG00000038346,1643
ENSMUSG00000108034,22
ENSMUSG00000030330,846
ENSMUSG00000072770,38
ENSMUSG00000067714,217
ENSMUSG00000063870,12753
ENSMUSG00000038279,3679
ENSMUSG00000038271,443
ENSMUSG00000057666,83265
ENSMUSG00000038252,8741
ENSMUSG00000099587,0
ENSMUSG00000030335,2164
ENSMUSG00000030337,164
ENSMUSG00000038213,111
ENSMUSG00000030336,6
ENSMUSG00000108129,0
ENSMUSG00000067702,0
ENSMUSG00000030339,866
ENSMUSG00000030340,8
ENSMUSG00000030341,1533
ENSMUSG00000038167,35
ENSMUSG00000030342,1001
ENSMUSG00000101191,46
ENSMUSG00000101162,1
ENSMUSG00000001930,56
ENSMUSG00000038115,0
ENSMUSG00000049107,0
ENSMUSG00000107623,0
ENSMUSG00000101659,0
ENSMUSG00000045534,3
ENSMUSG00000110390,98
ENSMUSG00000047976,0
ENSMUSG00000038077,0
ENSMUSG00000097596,0
ENSMUSG00000000399,3267
ENSMUSG00000107368,3
ENSMUSG00000030344,2
ENSMUSG00000030345,2
ENSMUSG00000030346,1100
ENSMUSG00000030347,567
ENSMUSG00000000183,0
ENSMUSG00000000182,0
ENSMUSG00000038028,764
ENSMUSG00000097525,0
ENSMUSG00000107379,0
ENSMUSG00000000184,10769
ENSMUSG00000097166,0
ENSMUSG00000107013,0
ENSMUSG00000107153,0
ENSMUSG00000037997,374
ENSMUSG00000061414,67
ENSMUSG00000107253,0
ENSMUSG00000030350,0
ENSMUSG00000107219,0
ENSMUSG00000107060,0
ENSMUSG00000030351,0
ENSMUSG00000085813,0
ENSMUSG00000030352,1002
ENSMUSG00000107879,75
ENSMUSG00000056771,25
ENSMUSG00000030353,418
ENSMUSG00000001521,4501
ENSMUSG00000108267,10
ENSMUSG00000097253,32
ENSMUSG00000048668,736
ENSMUSG00000001517,3691
ENSMUSG00000079304,2
ENSMUSG00000085739,0
ENSMUSG00000001520,40
ENSMUSG00000001518,556
ENSMUSG00000030357,12890
ENSMUSG00000059659,55
ENSMUSG00000030359,25
ENSMUSG00000047228,9
ENSMUSG00000107503,12
ENSMUSG00000030361,0
ENSMUSG00000030364,0
ENSMUSG00000079299,0
ENSMUSG00000030325,0
ENSMUSG00000079298,0
ENSMUSG00000107946,0
ENSMUSG00000108095,11
ENSMUSG00000090164,0
ENSMUSG00000030365,0
ENSMUSG00000000248,0
ENSMUSG00000085786,0
ENSMUSG00000089728,0
ENSMUSG00000030154,0
ENSMUSG00000107811,0
ENSMUSG00000030155,0
ENSMUSG00000030157,1
ENSMUSG00000097354,0
ENSMUSG00000112144,0
ENSMUSG00000030156,0
ENSMUSG00000047720,0
ENSMUSG00000053063,0
ENSMUSG00000030158,0
ENSMUSG00000030159,0
ENSMUSG00000046080,0
ENSMUSG00000107792,0
ENSMUSG00000033082,0
ENSMUSG00000030162,0
ENSMUSG00000030160,0
ENSMUSG00000097675,6
ENSMUSG00000030161,1184
ENSMUSG00000050241,1
ENSMUSG00000030165,0
ENSMUSG00000030149,0
ENSMUSG00000033027,0
ENSMUSG00000052736,0
ENSMUSG00000030167,0
ENSMUSG00000067610,0
ENSMUSG00000043932,0
ENSMUSG00000071158,0
ENSMUSG00000014543,0
ENSMUSG00000092047,0
ENSMUSG00000030173,0
ENSMUSG00000061769,0
ENSMUSG00000079852,0
ENSMUSG00000089727,0
ENSMUSG00000033024,1
ENSMUSG00000067599,0
ENSMUSG00000072718,0
ENSMUSG00000067591,0
ENSMUSG00000079853,0
ENSMUSG00000030187,0
ENSMUSG00000030188,396
ENSMUSG00000032899,0
ENSMUSG00000030189,11361
ENSMUSG00000095577,0
ENSMUSG00000094113,0
ENSMUSG00000054497,0
ENSMUSG00000053389,0
ENSMUSG00000057754,0
ENSMUSG00000061977,0
ENSMUSG00000051153,0
ENSMUSG00000063478,0
ENSMUSG00000107774,0
ENSMUSG00000067543,0
ENSMUSG00000107874,0
ENSMUSG00000030143,0
ENSMUSG00000059934,0
ENSMUSG00000058295,0
ENSMUSG00000067541,0
ENSMUSG00000059382,0
ENSMUSG00000071150,0
ENSMUSG00000078280,0
ENSMUSG00000071149,0
ENSMUSG00000060412,0
ENSMUSG00000056901,0
ENSMUSG00000053217,0
ENSMUSG00000058349,0
ENSMUSG00000057381,0
ENSMUSG00000030194,0
ENSMUSG00000062952,0
ENSMUSG00000056926,0
ENSMUSG00000059410,0
ENSMUSG00000063762,0
ENSMUSG00000057699,0
ENSMUSG00000062528,0
ENSMUSG00000030196,0
ENSMUSG00000071147,0
ENSMUSG00000072704,810
ENSMUSG00000055594,0
ENSMUSG00000032758,0
ENSMUSG00000030199,1000
ENSMUSG00000091438,0
ENSMUSG00000092134,5
ENSMUSG00000107666,0
ENSMUSG00000030200,1
ENSMUSG00000107767,0
ENSMUSG00000030201,3744
ENSMUSG00000107728,0
ENSMUSG00000032718,0
ENSMUSG00000042992,302
ENSMUSG00000108166,1
ENSMUSG00000030203,1273
ENSMUSG00000108196,3
ENSMUSG00000032652,161
ENSMUSG00000032641,246
ENSMUSG00000107477,8
ENSMUSG00000100876,14
ENSMUSG00000003031,1462
ENSMUSG00000107730,2
ENSMUSG00000098318,50
ENSMUSG00000090698,1277
ENSMUSG00000030204,2085
ENSMUSG00000046733,10
ENSMUSG00000030205,0
ENSMUSG00000042770,25
ENSMUSG00000108239,6
ENSMUSG00000030207,712
ENSMUSG00000030206,0
ENSMUSG00000108276,0
ENSMUSG00000047104,0
ENSMUSG00000107768,0
ENSMUSG00000030208,180
ENSMUSG00000107396,0
ENSMUSG00000030209,0
ENSMUSG00000086239,0
ENSMUSG00000086614,0
ENSMUSG00000097496,0
ENSMUSG00000094973,0
ENSMUSG00000045291,0
ENSMUSG00000030213,1994
ENSMUSG00000107702,0
ENSMUSG00000030214,0
ENSMUSG00000042638,0
ENSMUSG00000096010,3
ENSMUSG00000060032,988
ENSMUSG00000030216,4150
ENSMUSG00000047515,20
ENSMUSG00000043298,0
ENSMUSG00000030217,3
ENSMUSG00000030218,1
ENSMUSG00000030219,2
ENSMUSG00000030220,2045
ENSMUSG00000064330,0
ENSMUSG00000030222,0
ENSMUSG00000030223,1
ENSMUSG00000107759,0
ENSMUSG00000015766,6935
ENSMUSG00000030224,8479
ENSMUSG00000030225,876
ENSMUSG00000044378,0
ENSMUSG00000008540,177
ENSMUSG00000030226,0
ENSMUSG00000089957,0
ENSMUSG00000107675,0
ENSMUSG00000100166,0
ENSMUSG00000046717,0
ENSMUSG00000108128,0
ENSMUSG00000092164,0
ENSMUSG00000107679,0
ENSMUSG00000030228,0
ENSMUSG00000030230,0
ENSMUSG00000041791,0
ENSMUSG00000030231,1808
ENSMUSG00000030232,3264
ENSMUSG00000079264,0
ENSMUSG00000107638,0
ENSMUSG00000100707,0
ENSMUSG00000041741,6
ENSMUSG00000030235,0
ENSMUSG00000030236,0
ENSMUSG00000084927,0
ENSMUSG00000030237,1
ENSMUSG00000107516,1
ENSMUSG00000041698,0
ENSMUSG00000079263,0
ENSMUSG00000079262,0
ENSMUSG00000092500,0
ENSMUSG00000063975,0
ENSMUSG00000041681,0
ENSMUSG00000041671,180
ENSMUSG00000030243,895
ENSMUSG00000030245,1414
ENSMUSG00000071112,14
ENSMUSG00000030244,0
ENSMUSG00000030246,1451
ENSMUSG00000030247,0
ENSMUSG00000030249,0
ENSMUSG00000104234,0
ENSMUSG00000030282,1741
ENSMUSG00000048473,3
ENSMUSG00000072683,0
ENSMUSG00000030283,0
ENSMUSG00000108085,0
ENSMUSG00000107839,0
ENSMUSG00000030279,1039
ENSMUSG00000108094,0
ENSMUSG00000030275,2663
ENSMUSG00000107802,20
ENSMUSG00000072679,0
ENSMUSG00000084971,0
ENSMUSG00000086887,0
ENSMUSG00000041540,309
ENSMUSG00000087302,0
ENSMUSG00000087157,0
ENSMUSG00000072677,0
ENSMUSG00000085785,0
ENSMUSG00000086282,0
ENSMUSG00000086731,2
ENSMUSG00000030268,1723
ENSMUSG00000097419,0
ENSMUSG00000086643,0
ENSMUSG00000030263,0
ENSMUSG00000043541,13
ENSMUSG00000086863,0
ENSMUSG00000040370,447
ENSMUSG00000030265,2036
ENSMUSG00000086013,24
ENSMUSG00000087277,0
ENSMUSG00000054966,0
ENSMUSG00000086722,0
ENSMUSG00000067338,0
ENSMUSG00000085658,1
ENSMUSG00000030259,686
ENSMUSG00000030256,2024
ENSMUSG00000030255,1043
ENSMUSG00000085414,0
ENSMUSG00000108161,4
ENSMUSG00000030287,731
ENSMUSG00000040250,1535
ENSMUSG00000040242,2238
ENSMUSG00000040234,1756
ENSMUSG00000030291,389
ENSMUSG00000085238,1
ENSMUSG00000001630,517
ENSMUSG00000040187,93
ENSMUSG00000030292,0
ENSMUSG00000016487,4376
ENSMUSG00000040163,0
ENSMUSG00000107969,1
ENSMUSG00000040121,12
ENSMUSG00000040112,1013
ENSMUSG00000072662,3
ENSMUSG00000040102,715
ENSMUSG00000085600,0
ENSMUSG00000086021,0
ENSMUSG00000048776,0
ENSMUSG00000072660,4
ENSMUSG00000030301,1004
ENSMUSG00000085077,0
ENSMUSG00000086019,0
ENSMUSG00000086777,0
ENSMUSG00000030303,64
ENSMUSG00000089948,0
ENSMUSG00000030304,1513
ENSMUSG00000084823,2
ENSMUSG00000030306,5
ENSMUSG00000108148,0
ENSMUSG00000070995,0
ENSMUSG00000084909,0
ENSMUSG00000107405,0
ENSMUSG00000040029,2797
ENSMUSG00000030309,390
ENSMUSG00000108258,3
ENSMUSG00000039985,1398
ENSMUSG00000085355,55
ENSMUSG00000030313,1085
ENSMUSG00000067292,0
ENSMUSG00000039958,114
ENSMUSG00000068250,257
ENSMUSG00000107526,1
ENSMUSG00000032712,469
ENSMUSG00000003452,417
ENSMUSG00000096299,2
ENSMUSG00000107956,0
ENSMUSG00000054753,0
ENSMUSG00000078817,9
ENSMUSG00000068566,6842
ENSMUSG00000078816,66
ENSMUSG00000069806,99
ENSMUSG00000107815,0
ENSMUSG00000053395,15
ENSMUSG00000107862,0
ENSMUSG00000107585,0
ENSMUSG00000078815,0
ENSMUSG00000107985,0
ENSMUSG00000053338,0
ENSMUSG00000108644,0
ENSMUSG00000054594,1
ENSMUSG00000035674,353
ENSMUSG00000006335,312
ENSMUSG00000008373,1762
ENSMUSG00000085039,7
ENSMUSG00000035632,1423
ENSMUSG00000078813,192
ENSMUSG00000019734,29
ENSMUSG00000086032,0
ENSMUSG00000035596,452
ENSMUSG00000035585,2717
ENSMUSG00000006333,11739
ENSMUSG00000058818,0
ENSMUSG00000074419,0
ENSMUSG00000089942,0
ENSMUSG00000074417,0
ENSMUSG00000030427,0
ENSMUSG00000108593,0
ENSMUSG00000108505,0
ENSMUSG00000055541,0
ENSMUSG00000086155,0
ENSMUSG00000030428,0
ENSMUSG00000085886,0
ENSMUSG00000035545,1182
ENSMUSG00000043432,50
ENSMUSG00000063838,174
ENSMUSG00000070873,0
ENSMUSG00000062524,0
ENSMUSG00000078810,0
ENSMUSG00000008435,871
ENSMUSG00000091177,0
ENSMUSG00000006154,92
ENSMUSG00000019254,1891
ENSMUSG00000064179,29
ENSMUSG00000035458,1
ENSMUSG00000055809,0
ENSMUSG00000085725,0
ENSMUSG00000004961,0
ENSMUSG00000035429,0
ENSMUSG00000108320,7
ENSMUSG00000045282,61
ENSMUSG00000052296,2411
ENSMUSG00000063802,775
ENSMUSG00000035390,7
ENSMUSG00000046456,0
ENSMUSG00000059851,674
ENSMUSG00000051811,0
ENSMUSG00000092518,0
ENSMUSG00000004371,5
ENSMUSG00000013091,2
ENSMUSG00000030431,150
ENSMUSG00000030432,7100
ENSMUSG00000060860,3665
ENSMUSG00000053550,12
ENSMUSG00000052605,89
ENSMUSG00000086784,410
ENSMUSG00000110221,5
ENSMUSG00000109441,2
ENSMUSG00000074406,389
ENSMUSG00000035285,93
ENSMUSG00000035279,97
ENSMUSG00000030433,0
ENSMUSG00000085272,1
ENSMUSG00000051550,217
ENSMUSG00000061374,720
ENSMUSG00000051184,108
ENSMUSG00000074405,571
ENSMUSG00000035228,26
ENSMUSG00000116184,0
ENSMUSG00000043290,0
ENSMUSG00000086604,10
ENSMUSG00000055633,185
ENSMUSG00000030435,6843
ENSMUSG00000035203,2416
ENSMUSG00000035191,0
ENSMUSG00000083649,0
ENSMUSG00000118215,0
ENSMUSG00000091874,0
ENSMUSG00000091652,0
ENSMUSG00000035177,0
ENSMUSG00000048398,0
ENSMUSG00000078808,0
ENSMUSG00000117744,0
ENSMUSG00000066820,0
ENSMUSG00000118298,0
ENSMUSG00000117863,0
ENSMUSG00000092579,0
ENSMUSG00000058631,0
ENSMUSG00000118388,0
ENSMUSG00000066850,0
ENSMUSG00000109197,0
ENSMUSG00000109283,0
ENSMUSG00000034690,0
ENSMUSG00000046792,415
ENSMUSG00000109108,6
ENSMUSG00000044876,411
ENSMUSG00000109165,3
ENSMUSG00000034660,0
ENSMUSG00000058028,0
ENSMUSG00000053367,0
ENSMUSG00000108949,0
ENSMUSG00000054893,70
ENSMUSG00000030443,0
ENSMUSG00000109080,0
ENSMUSG00000109398,0
ENSMUSG00000055150,20
ENSMUSG00000062861,202
ENSMUSG00000093536,3
ENSMUSG00000089780,1
ENSMUSG00000090824,0
ENSMUSG00000048620,0
ENSMUSG00000054938,0
ENSMUSG00000096228,0
ENSMUSG00000034583,0
ENSMUSG00000093877,0
ENSMUSG00000048067,0
ENSMUSG00000056696,0
ENSMUSG00000108113,0
ENSMUSG00000002266,0
ENSMUSG00000002265,0
ENSMUSG00000051527,0
ENSMUSG00000108043,0
ENSMUSG00000070837,0
ENSMUSG00000062116,146
ENSMUSG00000063535,10
ENSMUSG00000034538,20
ENSMUSG00000066838,91
ENSMUSG00000095730,9
ENSMUSG00000000605,1556
ENSMUSG00000110243,4
ENSMUSG00000070847,7
ENSMUSG00000096373,0
ENSMUSG00000096743,0
ENSMUSG00000096691,0
ENSMUSG00000070841,0
ENSMUSG00000096399,0
ENSMUSG00000091651,0
ENSMUSG00000090892,0
ENSMUSG00000070844,0
ENSMUSG00000053720,0
ENSMUSG00000094098,0
ENSMUSG00000090662,0
