Gene,M-4
ENSMUSG00000022565,1995
ENSMUSG00000063268,185
ENSMUSG00000022564,2339
ENSMUSG00000115946,0
ENSMUSG00000049653,0
ENSMUSG00000071724,1
ENSMUSG00000022562,27
ENSMUSG00000034259,354
ENSMUSG00000022561,1358
ENSMUSG00000022551,4612
ENSMUSG00000022552,612
ENSMUSG00000022553,1762
ENSMUSG00000109179,27
ENSMUSG00000022554,548
ENSMUSG00000060794,0
ENSMUSG00000022558,2004
ENSMUSG00000022557,2432
ENSMUSG00000034161,1
ENSMUSG00000022556,1053
ENSMUSG00000022555,632
ENSMUSG00000048385,0
ENSMUSG00000116376,4
ENSMUSG00000022559,552
ENSMUSG00000022560,462
ENSMUSG00000022550,243
ENSMUSG00000034022,2421
ENSMUSG00000063354,2
ENSMUSG00000115987,613
ENSMUSG00000059323,612
ENSMUSG00000053929,1687
ENSMUSG00000004187,19
ENSMUSG00000033837,0
ENSMUSG00000033819,481
ENSMUSG00000022546,124
ENSMUSG00000019080,186
ENSMUSG00000033762,419
ENSMUSG00000033728,752
ENSMUSG00000033707,5
ENSMUSG00000116138,179
ENSMUSG00000033697,1165
ENSMUSG00000022526,616
ENSMUSG00000033669,151
ENSMUSG00000116024,0
ENSMUSG00000055041,3
ENSMUSG00000003970,21127
ENSMUSG00000054967,110
ENSMUSG00000063236,519
ENSMUSG00000116339,0
ENSMUSG00000116272,0
ENSMUSG00000018893,0
ENSMUSG00000033576,0
ENSMUSG00000033565,1456
ENSMUSG00000097267,14
ENSMUSG00000010601,0
ENSMUSG00000093458,0
ENSMUSG00000057346,2
ENSMUSG00000068252,0
ENSMUSG00000086467,0
ENSMUSG00000050982,0
ENSMUSG00000091650,0
ENSMUSG00000044309,0
ENSMUSG00000101113,0
ENSMUSG00000050014,0
ENSMUSG00000116079,0
ENSMUSG00000091694,0
ENSMUSG00000071716,0
ENSMUSG00000116162,0
ENSMUSG00000068246,4
ENSMUSG00000056656,14
ENSMUSG00000022443,9104
ENSMUSG00000005354,2827
ENSMUSG00000016552,338
ENSMUSG00000016554,1255
ENSMUSG00000097057,8
ENSMUSG00000019146,0
ENSMUSG00000092375,0
ENSMUSG00000016637,438
ENSMUSG00000116697,0
ENSMUSG00000005716,0
ENSMUSG00000071715,0
ENSMUSG00000071714,1
ENSMUSG00000071713,0
ENSMUSG00000062154,0
ENSMUSG00000116445,0
ENSMUSG00000044986,144
ENSMUSG00000071711,569
ENSMUSG00000115854,0
ENSMUSG00000033287,1103
ENSMUSG00000016942,2
ENSMUSG00000068227,2
ENSMUSG00000022440,2012
ENSMUSG00000116307,0
ENSMUSG00000044933,1
ENSMUSG00000033220,1
ENSMUSG00000116097,1
ENSMUSG00000018008,1
ENSMUSG00000043460,0
ENSMUSG00000116260,0
ENSMUSG00000018169,0
ENSMUSG00000033170,6
ENSMUSG00000049521,700
ENSMUSG00000043501,0
ENSMUSG00000097085,0
ENSMUSG00000033128,1786
ENSMUSG00000022436,357
ENSMUSG00000084864,4
ENSMUSG00000116165,28
ENSMUSG00000068220,12459
ENSMUSG00000033099,490
ENSMUSG00000033088,702
ENSMUSG00000116505,1
ENSMUSG00000115867,1
ENSMUSG00000116262,1
ENSMUSG00000096210,3685
ENSMUSG00000006378,656
ENSMUSG00000114755,3
ENSMUSG00000116287,1
ENSMUSG00000033055,483
ENSMUSG00000033047,6150
ENSMUSG00000033039,599
ENSMUSG00000033029,3
ENSMUSG00000033020,1272
ENSMUSG00000033006,6890
ENSMUSG00000075555,175
ENSMUSG00000068206,550
ENSMUSG00000032988,54
ENSMUSG00000018126,8
ENSMUSG00000042632,869
ENSMUSG00000092494,4
ENSMUSG00000042622,174
ENSMUSG00000009035,1111
ENSMUSG00000022433,1918
ENSMUSG00000085802,5
ENSMUSG00000044216,6
ENSMUSG00000010830,102
ENSMUSG00000055065,6633
ENSMUSG00000022429,2
ENSMUSG00000042564,43
ENSMUSG00000022428,397
ENSMUSG00000022427,2147
ENSMUSG00000022426,1622
ENSMUSG00000042535,1479
ENSMUSG00000042524,922
ENSMUSG00000089796,1
ENSMUSG00000087543,22
ENSMUSG00000022420,591
ENSMUSG00000022421,470
ENSMUSG00000089715,2893
ENSMUSG00000115971,0
ENSMUSG00000115902,0
ENSMUSG00000009585,0
ENSMUSG00000053411,197
ENSMUSG00000000489,2
ENSMUSG00000116125,0
ENSMUSG00000060036,19919
ENSMUSG00000022415,4322
ENSMUSG00000022414,397
ENSMUSG00000042428,85
ENSMUSG00000022412,801
ENSMUSG00000115798,0
ENSMUSG00000042406,7315
ENSMUSG00000051518,723
ENSMUSG00000022416,0
ENSMUSG00000115888,0
ENSMUSG00000050439,0
ENSMUSG00000042351,0
ENSMUSG00000022408,11
ENSMUSG00000116220,0
ENSMUSG00000047888,1878
ENSMUSG00000116480,5
ENSMUSG00000022407,2514
ENSMUSG00000042303,662
ENSMUSG00000115976,5
ENSMUSG00000042292,678
ENSMUSG00000047938,1
ENSMUSG00000050164,0
ENSMUSG00000115970,0
ENSMUSG00000022404,1023
ENSMUSG00000022403,6322
ENSMUSG00000022401,656
ENSMUSG00000047108,0
ENSMUSG00000091492,0
ENSMUSG00000022400,2151
ENSMUSG00000055024,1795
ENSMUSG00000022394,1510
ENSMUSG00000063765,30
ENSMUSG00000022391,7466
ENSMUSG00000022390,2392
ENSMUSG00000097613,0
ENSMUSG00000022389,1738
ENSMUSG00000048546,774
ENSMUSG00000116075,0
ENSMUSG00000061360,1913
ENSMUSG00000022477,7435
ENSMUSG00000022476,748
ENSMUSG00000042109,30
ENSMUSG00000022474,570
ENSMUSG00000061633,0
ENSMUSG00000022471,1921
ENSMUSG00000022472,1176
ENSMUSG00000063480,3002
ENSMUSG00000075524,0
ENSMUSG00000068117,0
ENSMUSG00000068114,293
ENSMUSG00000022463,5240
ENSMUSG00000096883,2
ENSMUSG00000068105,3
ENSMUSG00000116009,23
ENSMUSG00000068101,377
ENSMUSG00000068099,0
ENSMUSG00000022456,1
ENSMUSG00000022455,0
ENSMUSG00000022453,656
ENSMUSG00000049687,1
ENSMUSG00000022452,1184
ENSMUSG00000022450,752
ENSMUSG00000061740,6
ENSMUSG00000068085,0
ENSMUSG00000094806,0
ENSMUSG00000068086,0
ENSMUSG00000096852,0
ENSMUSG00000094559,0
ENSMUSG00000116130,0
ENSMUSG00000068083,0
ENSMUSG00000022445,0
ENSMUSG00000041852,1804
ENSMUSG00000100199,9
ENSMUSG00000100552,0
ENSMUSG00000058099,0
ENSMUSG00000058586,116
ENSMUSG00000090964,0
ENSMUSG00000018040,1321
ENSMUSG00000041815,3534
ENSMUSG00000018042,4067
ENSMUSG00000116508,2
ENSMUSG00000116338,0
ENSMUSG00000047878,1
ENSMUSG00000054277,364
ENSMUSG00000075511,10
ENSMUSG00000016664,2693
ENSMUSG00000022442,508
ENSMUSG00000016758,0
ENSMUSG00000048755,564
ENSMUSG00000041736,664
ENSMUSG00000016757,1472
ENSMUSG00000016763,0
ENSMUSG00000041708,0
ENSMUSG00000022441,0
ENSMUSG00000018865,0
ENSMUSG00000116072,0
ENSMUSG00000018868,0
ENSMUSG00000115925,0
ENSMUSG00000041653,4
ENSMUSG00000022437,3470
ENSMUSG00000022438,2928
ENSMUSG00000022439,1
ENSMUSG00000062760,0
ENSMUSG00000055745,0
ENSMUSG00000116409,0
ENSMUSG00000036106,45
ENSMUSG00000116396,0
ENSMUSG00000078954,2
ENSMUSG00000016624,87
ENSMUSG00000116491,0
ENSMUSG00000100967,25
ENSMUSG00000016619,2838
ENSMUSG00000036046,5902
ENSMUSG00000022435,0
ENSMUSG00000022434,517
ENSMUSG00000022432,1
ENSMUSG00000022431,0
ENSMUSG00000115924,0
ENSMUSG00000006369,2660
ENSMUSG00000016541,3909
ENSMUSG00000096607,1
ENSMUSG00000022382,0
ENSMUSG00000097209,0
ENSMUSG00000116004,3
ENSMUSG00000116305,51
ENSMUSG00000022383,2
ENSMUSG00000064284,307
ENSMUSG00000052496,3
ENSMUSG00000035944,94
ENSMUSG00000022385,1465
ENSMUSG00000116435,0
ENSMUSG00000022386,288
ENSMUSG00000016028,7
ENSMUSG00000035900,358
ENSMUSG00000089680,0
ENSMUSG00000035891,1551
ENSMUSG00000086424,0
ENSMUSG00000051864,701
ENSMUSG00000115918,1
ENSMUSG00000116040,0
ENSMUSG00000116171,0
ENSMUSG00000115957,0
ENSMUSG00000116296,0
ENSMUSG00000116353,0
ENSMUSG00000116229,0
ENSMUSG00000115930,0
ENSMUSG00000054863,9
ENSMUSG00000116061,0
ENSMUSG00000116350,0
ENSMUSG00000115880,0
ENSMUSG00000116331,0
ENSMUSG00000054117,0
ENSMUSG00000022387,1815
ENSMUSG00000034333,476
ENSMUSG00000035845,338
ENSMUSG00000023272,1241
ENSMUSG00000035828,967
ENSMUSG00000093394,1
ENSMUSG00000022388,0
ENSMUSG00000035805,0
ENSMUSG00000015365,0
ENSMUSG00000058441,0
ENSMUSG00000087331,2
ENSMUSG00000015363,984
ENSMUSG00000035757,221
ENSMUSG00000051786,838
ENSMUSG00000062906,325
ENSMUSG00000022610,225
ENSMUSG00000053137,266
ENSMUSG00000036606,7037
ENSMUSG00000015377,161
ENSMUSG00000036561,577
ENSMUSG00000036529,2212
ENSMUSG00000054136,0
ENSMUSG00000022613,0
ENSMUSG00000022614,1499
ENSMUSG00000008690,3630
ENSMUSG00000091780,75
ENSMUSG00000047394,0
ENSMUSG00000091680,0
ENSMUSG00000078938,0
ENSMUSG00000078937,111
ENSMUSG00000022617,425
ENSMUSG00000079242,3
ENSMUSG00000022619,2
ENSMUSG00000022620,613
ENSMUSG00000084915,12
ENSMUSG00000118456,0
ENSMUSG00000022623,0
ENSMUSG00000086602,0
ENSMUSG00000022622,0
ENSMUSG00000022621,215
ENSMUSG00000063260,0
ENSMUSG00000116231,0
ENSMUSG00000075470,3348
ENSMUSG00000116204,0
ENSMUSG00000052560,0
ENSMUSG00000116428,1
ENSMUSG00000022629,1424
ENSMUSG00000055782,22
ENSMUSG00000078932,0
ENSMUSG00000036298,28
ENSMUSG00000086160,0
ENSMUSG00000036273,451
ENSMUSG00000047295,0
ENSMUSG00000044021,0
ENSMUSG00000055022,37
ENSMUSG00000097068,0
ENSMUSG00000036218,0
ENSMUSG00000115858,0
ENSMUSG00000116309,0
ENSMUSG00000109770,0
ENSMUSG00000116124,0
ENSMUSG00000036197,1137
ENSMUSG00000022634,962
ENSMUSG00000022635,1405
ENSMUSG00000036167,2402
ENSMUSG00000036158,3090
ENSMUSG00000116190,0
ENSMUSG00000116237,0
ENSMUSG00000116493,0
ENSMUSG00000116360,0
ENSMUSG00000115965,0
ENSMUSG00000022449,402
ENSMUSG00000033356,262
ENSMUSG00000059883,300
ENSMUSG00000022451,2595
ENSMUSG00000063296,125
ENSMUSG00000022454,0
ENSMUSG00000100603,0
ENSMUSG00000045608,0
ENSMUSG00000115569,0
ENSMUSG00000115699,0
ENSMUSG00000097643,25
ENSMUSG00000064210,1369
ENSMUSG00000115522,8
ENSMUSG00000078648,0
ENSMUSG00000115049,152
ENSMUSG00000078925,0
ENSMUSG00000097536,16
ENSMUSG00000097619,0
ENSMUSG00000033237,2285
ENSMUSG00000033228,4823
ENSMUSG00000116253,0
ENSMUSG00000116160,0
ENSMUSG00000023169,9285
ENSMUSG00000022462,8380
ENSMUSG00000022464,0
ENSMUSG00000116295,0
ENSMUSG00000048218,0
ENSMUSG00000044250,0
ENSMUSG00000022466,943
ENSMUSG00000022468,0
ENSMUSG00000022469,400
ENSMUSG00000086601,0
ENSMUSG00000087397,12
ENSMUSG00000081534,4256
ENSMUSG00000022475,267
ENSMUSG00000022479,13
ENSMUSG00000052369,682
ENSMUSG00000022483,19
ENSMUSG00000033075,1528
ENSMUSG00000033065,1060
ENSMUSG00000097150,1
ENSMUSG00000048175,719
ENSMUSG00000029875,0
ENSMUSG00000075427,0
ENSMUSG00000090129,0
ENSMUSG00000059460,0
ENSMUSG00000048077,0
ENSMUSG00000022987,0
ENSMUSG00000062037,0
ENSMUSG00000051793,0
ENSMUSG00000056184,0
ENSMUSG00000063780,0
ENSMUSG00000032987,0
ENSMUSG00000108728,0
ENSMUSG00000022991,0
ENSMUSG00000054036,0
ENSMUSG00000022992,1919
ENSMUSG00000011960,1050
ENSMUSG00000091050,10
ENSMUSG00000022993,1
ENSMUSG00000022994,615
ENSMUSG00000100220,0
ENSMUSG00000003352,262
ENSMUSG00000003360,3272
ENSMUSG00000054855,20
ENSMUSG00000116482,0
ENSMUSG00000003354,12
ENSMUSG00000003355,463
ENSMUSG00000051853,4099
ENSMUSG00000022996,0
ENSMUSG00000022997,0
ENSMUSG00000059213,6
ENSMUSG00000097414,4
ENSMUSG00000067713,76
ENSMUSG00000048154,2052
ENSMUSG00000116506,4
ENSMUSG00000023755,70
ENSMUSG00000023000,10
ENSMUSG00000116033,0
ENSMUSG00000022999,212
ENSMUSG00000023004,22975
ENSMUSG00000116223,0
ENSMUSG00000072235,12027
ENSMUSG00000097587,1
ENSMUSG00000043091,4942
ENSMUSG00000023484,14
ENSMUSG00000116371,0
ENSMUSG00000032783,1120
ENSMUSG00000001076,4
ENSMUSG00000038009,419
ENSMUSG00000051934,1632
ENSMUSG00000037579,0
ENSMUSG00000037570,942
ENSMUSG00000100599,2
ENSMUSG00000078907,2
ENSMUSG00000023007,555
ENSMUSG00000023008,855
ENSMUSG00000023010,6989
ENSMUSG00000023009,6929
ENSMUSG00000089968,15
ENSMUSG00000116249,18
ENSMUSG00000037525,289
ENSMUSG00000023011,0
ENSMUSG00000023013,0
ENSMUSG00000044217,4
ENSMUSG00000043144,0
ENSMUSG00000023015,4951
ENSMUSG00000023017,156
ENSMUSG00000023018,2008
ENSMUSG00000091604,4
ENSMUSG00000116250,3
ENSMUSG00000089671,3
ENSMUSG00000023019,258
ENSMUSG00000023020,1113
ENSMUSG00000023021,1515
ENSMUSG00000090406,6
ENSMUSG00000023022,3755
ENSMUSG00000090500,0
ENSMUSG00000116518,9
ENSMUSG00000045350,0
ENSMUSG00000096111,0
ENSMUSG00000023025,3878
ENSMUSG00000100084,9
ENSMUSG00000023026,2656
ENSMUSG00000116311,0
ENSMUSG00000116366,2
ENSMUSG00000023027,1339
ENSMUSG00000045631,0
ENSMUSG00000054619,218
ENSMUSG00000058057,0
ENSMUSG00000056487,1
ENSMUSG00000093550,0
ENSMUSG00000023030,1388
ENSMUSG00000087444,0
ENSMUSG00000097827,4
ENSMUSG00000037353,510
ENSMUSG00000044636,778
ENSMUSG00000009733,1024
ENSMUSG00000009739,630
ENSMUSG00000098620,9
ENSMUSG00000116180,21
ENSMUSG00000116164,10
ENSMUSG00000097093,11
ENSMUSG00000000346,4337
ENSMUSG00000053559,2
ENSMUSG00000098112,1
ENSMUSG00000023031,162
ENSMUSG00000037280,831
ENSMUSG00000090062,61
ENSMUSG00000116504,13
ENSMUSG00000023032,1033
ENSMUSG00000115912,0
ENSMUSG00000023033,2205
ENSMUSG00000113558,0
ENSMUSG00000095440,80
ENSMUSG00000047034,1
ENSMUSG00000000530,584
ENSMUSG00000087690,3
ENSMUSG00000000532,216
ENSMUSG00000097915,6
ENSMUSG00000115944,0
ENSMUSG00000000531,215
ENSMUSG00000023034,1308
ENSMUSG00000037204,482
ENSMUSG00000075408,0
ENSMUSG00000116114,1
ENSMUSG00000037185,239
ENSMUSG00000116116,0
ENSMUSG00000023039,1
ENSMUSG00000047641,47
ENSMUSG00000063971,0
ENSMUSG00000067615,0
ENSMUSG00000067614,0
ENSMUSG00000116011,0
ENSMUSG00000067613,0
ENSMUSG00000116336,0
ENSMUSG00000044294,0
ENSMUSG00000049548,0
ENSMUSG00000048699,0
ENSMUSG00000022986,0
ENSMUSG00000064232,0
ENSMUSG00000095241,0
ENSMUSG00000023041,0
ENSMUSG00000058354,0
ENSMUSG00000116132,0
ENSMUSG00000061527,0
ENSMUSG00000051879,0
ENSMUSG00000056605,0
ENSMUSG00000063661,0
ENSMUSG00000064201,0
ENSMUSG00000046834,0
ENSMUSG00000067594,0
ENSMUSG00000075402,0
ENSMUSG00000059668,0
ENSMUSG00000061397,0
ENSMUSG00000050463,0
ENSMUSG00000049382,0
ENSMUSG00000116010,0
ENSMUSG00000023043,0
ENSMUSG00000058655,9035
ENSMUSG00000037003,820
ENSMUSG00000036966,569
ENSMUSG00000023046,3
ENSMUSG00000023045,1
ENSMUSG00000023044,834
ENSMUSG00000046897,1681
ENSMUSG00000001281,10
ENSMUSG00000001288,963
ENSMUSG00000097050,0
ENSMUSG00000045665,2114
ENSMUSG00000116091,0
ENSMUSG00000058290,1839
ENSMUSG00000001289,1532
ENSMUSG00000001285,666
ENSMUSG00000036678,1368
ENSMUSG00000116402,0
ENSMUSG00000060284,0
ENSMUSG00000001280,2807
ENSMUSG00000023047,5
ENSMUSG00000023048,764
ENSMUSG00000056851,8649
ENSMUSG00000023050,245
ENSMUSG00000071586,0
ENSMUSG00000023051,806
ENSMUSG00000023052,15
ENSMUSG00000099083,1407
ENSMUSG00000116056,7
ENSMUSG00000062683,2539
ENSMUSG00000023055,565
ENSMUSG00000116500,1
ENSMUSG00000001655,0
ENSMUSG00000050328,0
ENSMUSG00000086903,0
ENSMUSG00000001656,0
ENSMUSG00000022484,0
ENSMUSG00000022485,0
ENSMUSG00000036139,0
ENSMUSG00000001657,0
ENSMUSG00000001661,2
ENSMUSG00000075394,2
ENSMUSG00000101356,0
ENSMUSG00000099758,0
ENSMUSG00000101588,0
ENSMUSG00000097003,0
ENSMUSG00000116066,0
ENSMUSG00000036061,418
ENSMUSG00000009575,8024
ENSMUSG00000046434,21608
ENSMUSG00000058794,1
ENSMUSG00000060992,2706
ENSMUSG00000116308,0
ENSMUSG00000063234,1
ENSMUSG00000000552,235
ENSMUSG00000000555,671
ENSMUSG00000022487,0
ENSMUSG00000053508,0
ENSMUSG00000022488,2
ENSMUSG00000022489,24
ENSMUSG00000022490,0
ENSMUSG00000022491,0
ENSMUSG00000115329,0
ENSMUSG00000060311,0
ENSMUSG00000036925,0
ENSMUSG00000116384,0
ENSMUSG00000116389,0
ENSMUSG00000115871,0
ENSMUSG00000116455,0
ENSMUSG00000051003,0
ENSMUSG00000022534,0
ENSMUSG00000022529,322
ENSMUSG00000115961,6
ENSMUSG00000059043,0
ENSMUSG00000054939,18
ENSMUSG00000039789,189
ENSMUSG00000005982,460
ENSMUSG00000005983,23
ENSMUSG00000014232,173
ENSMUSG00000085048,0
ENSMUSG00000049871,15
ENSMUSG00000039738,379
ENSMUSG00000084790,5
ENSMUSG00000005980,37
ENSMUSG00000005981,2334
ENSMUSG00000022521,621
ENSMUSG00000005580,183
ENSMUSG00000022519,126
ENSMUSG00000005718,282
ENSMUSG00000014303,42
ENSMUSG00000014301,94
ENSMUSG00000039637,1708
ENSMUSG00000039646,181
ENSMUSG00000004069,1249
ENSMUSG00000063445,556
ENSMUSG00000004070,561
ENSMUSG00000086944,3
ENSMUSG00000004071,882
ENSMUSG00000086464,10
ENSMUSG00000022518,2
ENSMUSG00000039568,292
ENSMUSG00000022517,5664
ENSMUSG00000097397,29
ENSMUSG00000022516,475
ENSMUSG00000022515,423
ENSMUSG00000022542,0
ENSMUSG00000096215,0
ENSMUSG00000106967,0
ENSMUSG00000022540,120
ENSMUSG00000022536,3359
ENSMUSG00000039473,1718
ENSMUSG00000039457,0
ENSMUSG00000091712,0
ENSMUSG00000023143,407
ENSMUSG00000051669,1
ENSMUSG00000039427,325
ENSMUSG00000022544,195
ENSMUSG00000087168,0
ENSMUSG00000116029,0
ENSMUSG00000008658,0
ENSMUSG00000101481,0
ENSMUSG00000116450,0
ENSMUSG00000022715,0
ENSMUSG00000039345,166
ENSMUSG00000057880,449
ENSMUSG00000043140,279
ENSMUSG00000022711,1119
ENSMUSG00000008393,467
ENSMUSG00000107252,0
ENSMUSG00000022710,3206
ENSMUSG00000022507,1046
ENSMUSG00000116525,0
ENSMUSG00000116426,0
ENSMUSG00000116469,0
ENSMUSG00000116123,0
ENSMUSG00000059003,0
ENSMUSG00000039209,0
ENSMUSG00000115943,0
ENSMUSG00000039200,0
ENSMUSG00000022505,0
ENSMUSG00000116270,0
ENSMUSG00000039179,0
ENSMUSG00000022503,338
ENSMUSG00000050908,27
ENSMUSG00000022504,0
ENSMUSG00000038055,128
ENSMUSG00000068663,540
ENSMUSG00000087384,1
ENSMUSG00000038037,10
ENSMUSG00000043050,0
ENSMUSG00000050058,0
ENSMUSG00000038015,0
ENSMUSG00000022501,0
ENSMUSG00000116038,0
ENSMUSG00000079740,0
ENSMUSG00000096921,0
ENSMUSG00000037991,246
ENSMUSG00000095369,5
ENSMUSG00000022500,2670
ENSMUSG00000115992,10
ENSMUSG00000037972,351
ENSMUSG00000022498,1357
ENSMUSG00000037965,1851
ENSMUSG00000096959,5
ENSMUSG00000005846,4633
ENSMUSG00000097537,34
ENSMUSG00000062203,4297
ENSMUSG00000022496,1
ENSMUSG00000071669,116
ENSMUSG00000085732,0
ENSMUSG00000115936,11
ENSMUSG00000065979,1267
ENSMUSG00000055015,0
ENSMUSG00000022494,0
ENSMUSG00000116520,0
ENSMUSG00000116197,0
ENSMUSG00000115968,0
ENSMUSG00000101565,0
ENSMUSG00000022545,552
ENSMUSG00000009569,951
ENSMUSG00000087526,1
ENSMUSG00000109857,0
ENSMUSG00000099411,0
ENSMUSG00000022685,1069
ENSMUSG00000022684,508
ENSMUSG00000079737,38
ENSMUSG00000022683,0
ENSMUSG00000086550,0
ENSMUSG00000115907,0
ENSMUSG00000022682,2419
ENSMUSG00000022681,403
ENSMUSG00000022680,1701
ENSMUSG00000022679,138
ENSMUSG00000065968,0
ENSMUSG00000044117,0
ENSMUSG00000060657,1000
ENSMUSG00000022678,1709
ENSMUSG00000018830,3
ENSMUSG00000022677,542
ENSMUSG00000085612,6
ENSMUSG00000023088,1450
ENSMUSG00000075395,0
ENSMUSG00000022676,64
ENSMUSG00000116324,0
ENSMUSG00000068617,6
ENSMUSG00000094472,0
ENSMUSG00000022674,529
ENSMUSG00000022673,4195
ENSMUSG00000022672,809
ENSMUSG00000022671,276
ENSMUSG00000071637,43
ENSMUSG00000041974,527
ENSMUSG00000041957,255
ENSMUSG00000022792,452
ENSMUSG00000022789,3457
ENSMUSG00000115923,0
ENSMUSG00000022788,1080
ENSMUSG00000048101,0
ENSMUSG00000116096,0
ENSMUSG00000022783,0
ENSMUSG00000075370,0
ENSMUSG00000059305,0
ENSMUSG00000022779,831
ENSMUSG00000026181,1044
ENSMUSG00000116823,9
ENSMUSG00000063358,5675
ENSMUSG00000084792,7
ENSMUSG00000022773,37
ENSMUSG00000022771,1158
ENSMUSG00000116645,2
ENSMUSG00000049916,117
ENSMUSG00000022769,1247
ENSMUSG00000022768,4
ENSMUSG00000041774,21
ENSMUSG00000038965,2034
ENSMUSG00000071636,4
ENSMUSG00000050240,167
ENSMUSG00000055692,143
ENSMUSG00000041720,3064
ENSMUSG00000022766,2
ENSMUSG00000022765,689
ENSMUSG00000006134,1101
ENSMUSG00000022763,0
ENSMUSG00000022761,1032
ENSMUSG00000022760,316
ENSMUSG00000116898,3
ENSMUSG00000022759,0
ENSMUSG00000022758,2
ENSMUSG00000022756,41
ENSMUSG00000005899,1726
ENSMUSG00000041617,42
ENSMUSG00000012114,1211
ENSMUSG00000022750,1633
ENSMUSG00000012017,1637
ENSMUSG00000116652,0
ENSMUSG00000090236,29
ENSMUSG00000003166,2383
ENSMUSG00000041566,1
ENSMUSG00000045521,0
ENSMUSG00000003527,496
ENSMUSG00000022738,0
ENSMUSG00000003528,1237
ENSMUSG00000059280,0
ENSMUSG00000116658,0
ENSMUSG00000003531,705
ENSMUSG00000003526,1202
ENSMUSG00000043811,7
ENSMUSG00000116557,0
ENSMUSG00000116772,0
ENSMUSG00000090777,5
ENSMUSG00000060166,942
ENSMUSG00000005732,4765
ENSMUSG00000022721,1038
ENSMUSG00000022718,846
ENSMUSG00000013539,189
ENSMUSG00000000325,107
ENSMUSG00000000326,1203
ENSMUSG00000087556,13
ENSMUSG00000075704,684
ENSMUSG00000000884,146
ENSMUSG00000086965,31
ENSMUSG00000009097,0
ENSMUSG00000075335,0
ENSMUSG00000050761,0
ENSMUSG00000072214,80
ENSMUSG00000041378,0
ENSMUSG00000000028,1145
ENSMUSG00000005262,1249
ENSMUSG00000071632,2
ENSMUSG00000022706,751
ENSMUSG00000022702,1911
ENSMUSG00000106567,0
ENSMUSG00000105906,0
ENSMUSG00000106668,0
ENSMUSG00000105547,0
ENSMUSG00000106405,0
ENSMUSG00000105231,0
ENSMUSG00000076934,0
ENSMUSG00000106039,0
ENSMUSG00000105066,0
ENSMUSG00000076937,0
ENSMUSG00000104975,0
ENSMUSG00000104927,0
ENSMUSG00000076939,0
ENSMUSG00000076940,0
ENSMUSG00000050742,0
ENSMUSG00000050158,0
ENSMUSG00000056822,0
ENSMUSG00000045341,0
ENSMUSG00000061361,0
ENSMUSG00000068535,0
ENSMUSG00000062245,0
ENSMUSG00000060480,0
ENSMUSG00000041247,0
ENSMUSG00000022686,0
ENSMUSG00000075330,0
ENSMUSG00000116712,0
ENSMUSG00000043008,0
ENSMUSG00000062901,992
ENSMUSG00000041215,1010
ENSMUSG00000041205,64
ENSMUSG00000116913,3
ENSMUSG00000033918,1408
ENSMUSG00000022818,0
ENSMUSG00000022822,1342
ENSMUSG00000003235,1825
ENSMUSG00000086837,6
ENSMUSG00000003233,905
ENSMUSG00000022841,5307
ENSMUSG00000003234,801
ENSMUSG00000116604,2
ENSMUSG00000046613,8
ENSMUSG00000116764,0
ENSMUSG00000033809,418
ENSMUSG00000115219,77
ENSMUSG00000051146,105
ENSMUSG00000022842,9
ENSMUSG00000006998,8535
ENSMUSG00000045983,20307
ENSMUSG00000050821,0
ENSMUSG00000022843,83
ENSMUSG00000021018,259
ENSMUSG00000022847,0
ENSMUSG00000006958,0
ENSMUSG00000116922,0
ENSMUSG00000116850,0
ENSMUSG00000090356,0
ENSMUSG00000005958,0
ENSMUSG00000116843,0
ENSMUSG00000096918,0
ENSMUSG00000033653,1172
ENSMUSG00000043391,554
ENSMUSG00000022853,815
ENSMUSG00000097290,132
ENSMUSG00000033618,90
ENSMUSG00000116862,7
ENSMUSG00000097401,0
ENSMUSG00000022856,216
ENSMUSG00000044626,0
ENSMUSG00000022855,1732
ENSMUSG00000033581,123
ENSMUSG00000022858,5565
ENSMUSG00000013089,60
ENSMUSG00000022861,1
ENSMUSG00000089874,0
ENSMUSG00000089663,1
ENSMUSG00000033501,0
ENSMUSG00000004462,533
ENSMUSG00000004460,3434
ENSMUSG00000116831,0
ENSMUSG00000022868,3
ENSMUSG00000022871,0
ENSMUSG00000022877,0
ENSMUSG00000060459,0
ENSMUSG00000022875,0
ENSMUSG00000022884,5453
ENSMUSG00000022881,949
ENSMUSG00000116733,12
ENSMUSG00000022878,0
ENSMUSG00000068463,2
ENSMUSG00000045231,5
ENSMUSG00000022885,567
ENSMUSG00000033383,0
ENSMUSG00000022887,2323
ENSMUSG00000109783,41
ENSMUSG00000033355,55
ENSMUSG00000004366,0
ENSMUSG00000047531,0
ENSMUSG00000022508,67
ENSMUSG00000110291,0
ENSMUSG00000116290,0
ENSMUSG00000116437,0
ENSMUSG00000115919,0
ENSMUSG00000116173,0
ENSMUSG00000115869,0
ENSMUSG00000033306,1224
ENSMUSG00000096960,0
ENSMUSG00000048399,0
ENSMUSG00000022510,0
ENSMUSG00000090257,17
ENSMUSG00000038168,309
ENSMUSG00000090203,0
ENSMUSG00000022512,0
ENSMUSG00000038148,0
ENSMUSG00000091972,0
ENSMUSG00000022514,378
ENSMUSG00000092545,4
ENSMUSG00000068428,0
ENSMUSG00000052276,0
ENSMUSG00000116530,0
ENSMUSG00000056423,0
