Gene,M-5
ENSMUSG00000040997,965
ENSMUSG00000048153,1
ENSMUSG00000105703,1
ENSMUSG00000105501,0
ENSMUSG00000000959,1049
ENSMUSG00000000958,112
ENSMUSG00000010406,357
ENSMUSG00000000957,4894
ENSMUSG00000115767,1
ENSMUSG00000022175,1113
ENSMUSG00000022176,11
ENSMUSG00000023110,2057
ENSMUSG00000022177,824
ENSMUSG00000022178,973
ENSMUSG00000022179,156
ENSMUSG00000022193,2367
ENSMUSG00000072423,1
ENSMUSG00000059674,53
ENSMUSG00000091306,1
ENSMUSG00000022185,2657
ENSMUSG00000040840,40
ENSMUSG00000040822,412
ENSMUSG00000114865,0
ENSMUSG00000052435,0
ENSMUSG00000022180,15
ENSMUSG00000112858,0
ENSMUSG00000057156,176
ENSMUSG00000072494,116
ENSMUSG00000089682,506
ENSMUSG00000022194,2708
ENSMUSG00000022199,24
ENSMUSG00000022203,0
ENSMUSG00000040770,2
ENSMUSG00000040759,64
ENSMUSG00000115234,0
ENSMUSG00000040752,2
ENSMUSG00000097652,0
ENSMUSG00000053093,0
ENSMUSG00000101680,0
ENSMUSG00000090889,0
ENSMUSG00000115610,0
ENSMUSG00000022204,575
ENSMUSG00000093452,43
ENSMUSG00000040721,346
ENSMUSG00000045691,281
ENSMUSG00000040701,420
ENSMUSG00000022208,51
ENSMUSG00000022209,67
ENSMUSG00000114987,0
ENSMUSG00000022210,599
ENSMUSG00000022211,154
ENSMUSG00000022212,0
ENSMUSG00000040632,0
ENSMUSG00000115778,0
ENSMUSG00000040618,1807
ENSMUSG00000053588,0
ENSMUSG00000022214,416
ENSMUSG00000086341,2
ENSMUSG00000022215,2
ENSMUSG00000022216,565
ENSMUSG00000022217,77
ENSMUSG00000079197,396
ENSMUSG00000047098,289
ENSMUSG00000002325,121
ENSMUSG00000002324,0
ENSMUSG00000002319,1301
ENSMUSG00000002320,1340
ENSMUSG00000115222,38
ENSMUSG00000007591,14
ENSMUSG00000002329,289
ENSMUSG00000010376,1162
ENSMUSG00000002326,162
ENSMUSG00000007589,652
ENSMUSG00000115154,0
ENSMUSG00000022218,0
ENSMUSG00000040472,200
ENSMUSG00000002332,419
ENSMUSG00000019297,918
ENSMUSG00000022219,2
ENSMUSG00000040432,0
ENSMUSG00000046908,0
ENSMUSG00000022220,0
ENSMUSG00000022221,0
ENSMUSG00000023411,3
ENSMUSG00000075592,0
ENSMUSG00000040380,0
ENSMUSG00000047153,239
ENSMUSG00000022223,0
ENSMUSG00000114978,0
ENSMUSG00000022225,0
ENSMUSG00000068289,0
ENSMUSG00000022227,0
ENSMUSG00000071361,0
ENSMUSG00000022226,0
ENSMUSG00000061068,0
ENSMUSG00000022157,0
ENSMUSG00000040314,0
ENSMUSG00000022156,0
ENSMUSG00000059256,0
ENSMUSG00000040284,0
ENSMUSG00000015443,0
ENSMUSG00000114303,0
ENSMUSG00000015441,0
ENSMUSG00000079186,0
ENSMUSG00000015437,0
ENSMUSG00000022229,0
ENSMUSG00000114345,0
ENSMUSG00000000365,0
ENSMUSG00000064128,333
ENSMUSG00000054509,285
ENSMUSG00000090038,0
ENSMUSG00000079184,794
ENSMUSG00000097743,45
ENSMUSG00000021938,1317
ENSMUSG00000040123,546
ENSMUSG00000100017,32
ENSMUSG00000021945,1416
ENSMUSG00000096144,0
ENSMUSG00000048582,232
ENSMUSG00000046352,3026
ENSMUSG00000089840,4
ENSMUSG00000040055,1
ENSMUSG00000021947,333
ENSMUSG00000040040,346
ENSMUSG00000086486,4
ENSMUSG00000050222,29
ENSMUSG00000021951,425
ENSMUSG00000097933,1
ENSMUSG00000021952,1688
ENSMUSG00000021959,695
ENSMUSG00000021963,1595
ENSMUSG00000021965,566
ENSMUSG00000021967,587
ENSMUSG00000021969,1142
ENSMUSG00000021973,1131
ENSMUSG00000097303,11
ENSMUSG00000021974,2
ENSMUSG00000114690,0
ENSMUSG00000114486,0
ENSMUSG00000114441,0
ENSMUSG00000114720,0
ENSMUSG00000114289,0
ENSMUSG00000021977,0
ENSMUSG00000053868,0
ENSMUSG00000035469,886
ENSMUSG00000044703,0
ENSMUSG00000091649,0
ENSMUSG00000068245,1
ENSMUSG00000091144,74
ENSMUSG00000071350,304
ENSMUSG00000021981,795
ENSMUSG00000021982,374
ENSMUSG00000044461,61
ENSMUSG00000021983,0
ENSMUSG00000086112,0
ENSMUSG00000114797,1893
ENSMUSG00000021987,1037
ENSMUSG00000021986,0
ENSMUSG00000101797,0
ENSMUSG00000021990,290
ENSMUSG00000071347,2
ENSMUSG00000084951,0
ENSMUSG00000021993,500
ENSMUSG00000060548,306
ENSMUSG00000115627,1
ENSMUSG00000048279,669
ENSMUSG00000035296,123
ENSMUSG00000101505,36
ENSMUSG00000043157,237
ENSMUSG00000021928,194
ENSMUSG00000021929,1730
ENSMUSG00000115656,0
ENSMUSG00000021930,390
ENSMUSG00000035235,142
ENSMUSG00000097589,93
ENSMUSG00000046168,7
ENSMUSG00000098183,5
ENSMUSG00000098088,0
ENSMUSG00000097997,2
ENSMUSG00000115531,0
ENSMUSG00000098096,0
ENSMUSG00000048281,0
ENSMUSG00000021932,581
ENSMUSG00000021933,0
ENSMUSG00000100486,0
ENSMUSG00000035184,0
ENSMUSG00000091155,1
ENSMUSG00000035161,863
ENSMUSG00000014547,683
ENSMUSG00000075574,0
ENSMUSG00000075573,0
ENSMUSG00000075572,0
ENSMUSG00000075571,0
ENSMUSG00000054763,0
ENSMUSG00000021939,9609
ENSMUSG00000021273,1579
ENSMUSG00000035121,140
ENSMUSG00000021944,0
ENSMUSG00000114898,0
ENSMUSG00000114892,0
ENSMUSG00000014453,0
ENSMUSG00000035095,0
ENSMUSG00000021953,0
ENSMUSG00000090374,0
ENSMUSG00000035078,964
ENSMUSG00000087652,0
ENSMUSG00000035067,0
ENSMUSG00000021958,270
ENSMUSG00000063060,0
ENSMUSG00000021961,1
ENSMUSG00000046049,0
ENSMUSG00000034623,0
ENSMUSG00000052099,0
ENSMUSG00000091686,0
ENSMUSG00000021966,0
ENSMUSG00000090785,0
ENSMUSG00000114284,0
ENSMUSG00000054733,92
ENSMUSG00000114680,0
ENSMUSG00000097545,0
ENSMUSG00000060012,470
ENSMUSG00000021972,768
ENSMUSG00000021975,597
ENSMUSG00000021978,1862
ENSMUSG00000114658,0
ENSMUSG00000114693,0
ENSMUSG00000007989,138
ENSMUSG00000034532,4
ENSMUSG00000114209,0
ENSMUSG00000114357,0
ENSMUSG00000034522,156
ENSMUSG00000045731,0
ENSMUSG00000022031,1604
ENSMUSG00000061356,14
ENSMUSG00000022032,2
ENSMUSG00000022033,1889
ENSMUSG00000022034,695
ENSMUSG00000022035,732
ENSMUSG00000034463,0
ENSMUSG00000022037,4
ENSMUSG00000034450,0
ENSMUSG00000022039,0
ENSMUSG00000022040,0
ENSMUSG00000022041,0
ENSMUSG00000059456,26
ENSMUSG00000085984,6
ENSMUSG00000022043,3069
ENSMUSG00000114618,0
ENSMUSG00000022044,1
ENSMUSG00000045875,0
ENSMUSG00000057913,0
ENSMUSG00000022048,649
ENSMUSG00000075553,2
ENSMUSG00000046204,182
ENSMUSG00000022051,1507
ENSMUSG00000022052,1865
ENSMUSG00000114697,0
ENSMUSG00000093744,0
ENSMUSG00000022053,0
ENSMUSG00000075549,0
ENSMUSG00000093386,0
ENSMUSG00000093472,0
ENSMUSG00000093634,0
ENSMUSG00000114744,0
ENSMUSG00000093726,94
ENSMUSG00000048922,1222
ENSMUSG00000034327,713
ENSMUSG00000015812,13
ENSMUSG00000044447,1130
ENSMUSG00000114621,2
ENSMUSG00000022054,0
ENSMUSG00000022055,0
ENSMUSG00000114925,0
ENSMUSG00000114396,0
ENSMUSG00000022056,0
ENSMUSG00000022057,0
ENSMUSG00000014725,0
ENSMUSG00000114833,0
ENSMUSG00000014813,7
ENSMUSG00000092499,0
ENSMUSG00000044186,0
ENSMUSG00000022061,1
ENSMUSG00000034248,1062
ENSMUSG00000098248,0
ENSMUSG00000098255,0
ENSMUSG00000047977,0
ENSMUSG00000097511,0
ENSMUSG00000095463,0
ENSMUSG00000098270,0
ENSMUSG00000093954,0
ENSMUSG00000099315,0
ENSMUSG00000098773,0
ENSMUSG00000098784,0
ENSMUSG00000022066,0
ENSMUSG00000099027,0
ENSMUSG00000098975,0
ENSMUSG00000034205,276
ENSMUSG00000034194,408
ENSMUSG00000034190,988
ENSMUSG00000022074,226
ENSMUSG00000022075,178
ENSMUSG00000022085,0
ENSMUSG00000114446,0
ENSMUSG00000033730,3
ENSMUSG00000022089,1204
ENSMUSG00000033712,1043
ENSMUSG00000044551,118
ENSMUSG00000022090,210
ENSMUSG00000022091,2492
ENSMUSG00000115186,39
ENSMUSG00000022092,287
ENSMUSG00000022094,1173
ENSMUSG00000033644,6
ENSMUSG00000000776,472
ENSMUSG00000003469,4
ENSMUSG00000022098,373
ENSMUSG00000022097,0
ENSMUSG00000033595,0
ENSMUSG00000033589,790
ENSMUSG00000022096,55
ENSMUSG00000045211,282
ENSMUSG00000022095,296
ENSMUSG00000022099,21
ENSMUSG00000022101,2
ENSMUSG00000047911,8
ENSMUSG00000022100,2059
ENSMUSG00000022102,7
ENSMUSG00000099528,0
ENSMUSG00000022103,0
ENSMUSG00000115671,0
ENSMUSG00000115139,0
ENSMUSG00000115286,0
ENSMUSG00000115304,0
ENSMUSG00000109446,0
ENSMUSG00000033487,802
ENSMUSG00000090216,0
ENSMUSG00000115494,0
ENSMUSG00000115532,0
ENSMUSG00000033470,0
ENSMUSG00000022106,346
ENSMUSG00000090706,0
ENSMUSG00000022105,398
ENSMUSG00000033446,71
ENSMUSG00000022108,2214
ENSMUSG00000022109,545
ENSMUSG00000033405,50
ENSMUSG00000022110,1615
ENSMUSG00000096463,0
ENSMUSG00000115088,0
ENSMUSG00000115289,10
ENSMUSG00000115704,0
ENSMUSG00000115845,0
ENSMUSG00000115449,0
ENSMUSG00000034997,0
ENSMUSG00000021996,2051
ENSMUSG00000068015,453
ENSMUSG00000115002,0
ENSMUSG00000115019,0
ENSMUSG00000034959,0
ENSMUSG00000021997,0
ENSMUSG00000021998,10
ENSMUSG00000089733,0
ENSMUSG00000090054,0
ENSMUSG00000021999,0
ENSMUSG00000022000,1211
ENSMUSG00000115615,2
ENSMUSG00000091722,0
ENSMUSG00000034913,0
ENSMUSG00000022002,0
ENSMUSG00000034893,729
ENSMUSG00000022003,331
ENSMUSG00000085829,12
ENSMUSG00000060126,18435
ENSMUSG00000067995,724
ENSMUSG00000046523,0
ENSMUSG00000022008,1082
ENSMUSG00000022009,542
ENSMUSG00000115625,0
ENSMUSG00000022010,1889
ENSMUSG00000115092,0
ENSMUSG00000052584,88
ENSMUSG00000101009,0
ENSMUSG00000115709,0
ENSMUSG00000115817,0
ENSMUSG00000115353,0
ENSMUSG00000115596,0
ENSMUSG00000044350,293
ENSMUSG00000034795,135
ENSMUSG00000022012,125
ENSMUSG00000115244,0
ENSMUSG00000067973,0
ENSMUSG00000115363,0
ENSMUSG00000115257,0
ENSMUSG00000075512,0
ENSMUSG00000022013,484
ENSMUSG00000022014,0
ENSMUSG00000115517,0
ENSMUSG00000092272,0
ENSMUSG00000045655,0
ENSMUSG00000022015,0
ENSMUSG00000022016,1715
ENSMUSG00000034731,257
ENSMUSG00000058997,1446
ENSMUSG00000115090,0
ENSMUSG00000115167,0
ENSMUSG00000115111,0
ENSMUSG00000071262,2
ENSMUSG00000022018,9
ENSMUSG00000022020,471
ENSMUSG00000022022,174
ENSMUSG00000043881,282
ENSMUSG00000075502,8
ENSMUSG00000022023,780
ENSMUSG00000036461,561
ENSMUSG00000022024,1380
ENSMUSG00000022025,0
ENSMUSG00000115740,0
ENSMUSG00000115422,0
ENSMUSG00000036422,0
ENSMUSG00000102774,0
ENSMUSG00000097927,0
ENSMUSG00000095959,0
ENSMUSG00000115190,0
ENSMUSG00000022026,0
ENSMUSG00000115542,0
ENSMUSG00000115455,0
ENSMUSG00000115825,0
ENSMUSG00000115006,0
ENSMUSG00000115043,0
ENSMUSG00000035566,79
ENSMUSG00000115529,2
ENSMUSG00000115217,0
ENSMUSG00000115271,0
ENSMUSG00000115777,0
ENSMUSG00000115664,0
ENSMUSG00000022021,1530
ENSMUSG00000022019,500
ENSMUSG00000115479,0
ENSMUSG00000050505,0
ENSMUSG00000115623,0
ENSMUSG00000115313,0
ENSMUSG00000115001,0
ENSMUSG00000115292,0
ENSMUSG00000115368,0
ENSMUSG00000115720,0
ENSMUSG00000055421,64
ENSMUSG00000115822,0
ENSMUSG00000034689,0
ENSMUSG00000022076,0
ENSMUSG00000115601,0
ENSMUSG00000115229,0
ENSMUSG00000055639,53
ENSMUSG00000115242,0
ENSMUSG00000060377,0
ENSMUSG00000033186,1208
ENSMUSG00000022070,596
ENSMUSG00000033166,1823
ENSMUSG00000022064,216
ENSMUSG00000005148,21
ENSMUSG00000115580,0
ENSMUSG00000115550,0
ENSMUSG00000072294,135
ENSMUSG00000054391,0
ENSMUSG00000110273,2
ENSMUSG00000115821,0
ENSMUSG00000115506,0
ENSMUSG00000042888,0
ENSMUSG00000033083,826
ENSMUSG00000075486,463
ENSMUSG00000022111,827
ENSMUSG00000053821,46
ENSMUSG00000033060,1117
ENSMUSG00000115696,0
ENSMUSG00000115816,0
ENSMUSG00000098557,882
ENSMUSG00000114980,0
ENSMUSG00000115855,0
ENSMUSG00000022126,0
ENSMUSG00000022125,957
ENSMUSG00000022124,880
ENSMUSG00000033004,1895
ENSMUSG00000115099,7
ENSMUSG00000115762,0
ENSMUSG00000022123,1
ENSMUSG00000055717,93
ENSMUSG00000089707,3
ENSMUSG00000022122,0
ENSMUSG00000115727,0
ENSMUSG00000115424,2
ENSMUSG00000048349,139
ENSMUSG00000022120,506
ENSMUSG00000115432,0
ENSMUSG00000022119,1348
ENSMUSG00000091509,94
ENSMUSG00000053253,1118
ENSMUSG00000115548,0
ENSMUSG00000022116,0
ENSMUSG00000115386,0
ENSMUSG00000115149,267
ENSMUSG00000110080,4
ENSMUSG00000060143,2471
ENSMUSG00000115796,0
ENSMUSG00000022114,412
ENSMUSG00000022113,0
ENSMUSG00000115754,0
ENSMUSG00000115439,0
ENSMUSG00000099794,0
ENSMUSG00000115562,0
ENSMUSG00000075478,0
ENSMUSG00000045871,0
ENSMUSG00000115650,0
ENSMUSG00000033214,0
ENSMUSG00000058126,23
ENSMUSG00000115320,0
ENSMUSG00000115309,0
ENSMUSG00000115372,0
ENSMUSG00000114979,0
ENSMUSG00000089726,393
ENSMUSG00000022112,2
ENSMUSG00000093551,0
ENSMUSG00000093497,0
ENSMUSG00000058571,131
ENSMUSG00000022129,108544
ENSMUSG00000115689,77
ENSMUSG00000022130,551
ENSMUSG00000022131,648
ENSMUSG00000115774,0
ENSMUSG00000061517,39
ENSMUSG00000090534,0
ENSMUSG00000092109,0
ENSMUSG00000115258,0
ENSMUSG00000096997,0
ENSMUSG00000099911,0
ENSMUSG00000032849,1026
ENSMUSG00000098630,0
ENSMUSG00000022132,11
ENSMUSG00000042156,672
ENSMUSG00000115718,7
ENSMUSG00000022136,3485
ENSMUSG00000115220,33
ENSMUSG00000042104,383
ENSMUSG00000087479,14
ENSMUSG00000053465,0
ENSMUSG00000100274,0
ENSMUSG00000115639,0
ENSMUSG00000044819,0
ENSMUSG00000115146,0
ENSMUSG00000114983,0
ENSMUSG00000022139,3054
ENSMUSG00000097903,3
ENSMUSG00000051615,1026
ENSMUSG00000115648,0
ENSMUSG00000090284,0
ENSMUSG00000115835,1
ENSMUSG00000030662,9199
ENSMUSG00000025555,1505
ENSMUSG00000085133,175
ENSMUSG00000063410,1312
ENSMUSG00000115123,0
ENSMUSG00000025557,0
ENSMUSG00000115390,0
ENSMUSG00000025558,312
ENSMUSG00000102112,2
ENSMUSG00000041765,868
ENSMUSG00000050350,0
ENSMUSG00000051212,0
ENSMUSG00000071229,2
ENSMUSG00000115121,0
ENSMUSG00000085615,15
ENSMUSG00000025544,2485
ENSMUSG00000025545,257
ENSMUSG00000100585,0
ENSMUSG00000115263,58
ENSMUSG00000064052,0
ENSMUSG00000041703,397
ENSMUSG00000085555,27
ENSMUSG00000061524,338
ENSMUSG00000075465,0
ENSMUSG00000041650,704
ENSMUSG00000041625,120
ENSMUSG00000075463,15
ENSMUSG00000041594,469
ENSMUSG00000085423,0
ENSMUSG00000115016,0
ENSMUSG00000000197,0
ENSMUSG00000032925,0
ENSMUSG00000025551,0
ENSMUSG00000101445,0
ENSMUSG00000099994,0
ENSMUSG00000115490,0
ENSMUSG00000115013,0
ENSMUSG00000064373,638
ENSMUSG00000091119,1
ENSMUSG00000055737,126
ENSMUSG00000022184,225
ENSMUSG00000041935,1534
ENSMUSG00000097662,0
ENSMUSG00000087221,23
ENSMUSG00000022186,14906
ENSMUSG00000086297,1
ENSMUSG00000049148,0
ENSMUSG00000022181,0
ENSMUSG00000022155,0
ENSMUSG00000079105,0
ENSMUSG00000041849,317
ENSMUSG00000041841,2974
ENSMUSG00000050697,2288
ENSMUSG00000087532,0
ENSMUSG00000022151,259
ENSMUSG00000039942,2
ENSMUSG00000022150,423
ENSMUSG00000089771,0
ENSMUSG00000022149,0
ENSMUSG00000022148,17
ENSMUSG00000089647,14
ENSMUSG00000050310,3904
ENSMUSG00000022146,147
ENSMUSG00000054263,147
ENSMUSG00000042961,0
ENSMUSG00000090199,0
ENSMUSG00000115497,0
ENSMUSG00000022144,0
ENSMUSG00000039828,806
ENSMUSG00000022142,2819
ENSMUSG00000039801,971
ENSMUSG00000022141,1005
ENSMUSG00000115640,0
ENSMUSG00000115591,2
ENSMUSG00000115480,3
ENSMUSG00000095663,0
ENSMUSG00000005360,0
ENSMUSG00000048424,3
ENSMUSG00000022253,632
ENSMUSG00000054115,1078
ENSMUSG00000039704,1832
ENSMUSG00000072664,0
ENSMUSG00000049152,0
ENSMUSG00000039676,0
ENSMUSG00000003882,0
ENSMUSG00000072663,2
ENSMUSG00000005268,0
ENSMUSG00000089678,0
ENSMUSG00000044224,668
ENSMUSG00000022247,1854
ENSMUSG00000022248,405
ENSMUSG00000022249,0
ENSMUSG00000022246,1570
ENSMUSG00000115667,7
ENSMUSG00000096971,20
ENSMUSG00000115151,0
ENSMUSG00000058914,1
ENSMUSG00000022244,331
ENSMUSG00000022243,11555
ENSMUSG00000060735,1
ENSMUSG00000047497,465
ENSMUSG00000022241,4152
ENSMUSG00000115076,0
ENSMUSG00000115804,0
ENSMUSG00000115585,0
ENSMUSG00000022206,86
ENSMUSG00000115240,0
ENSMUSG00000099349,0
ENSMUSG00000022205,4469
ENSMUSG00000115441,0
ENSMUSG00000022201,4648
ENSMUSG00000115153,0
ENSMUSG00000039458,579
ENSMUSG00000097221,0
ENSMUSG00000022200,1629
ENSMUSG00000022197,18
ENSMUSG00000022195,1101
ENSMUSG00000022191,2382
ENSMUSG00000039385,3
ENSMUSG00000115419,0
ENSMUSG00000115782,0
ENSMUSG00000115266,0
ENSMUSG00000115614,0
ENSMUSG00000115485,0
ENSMUSG00000025370,1
ENSMUSG00000115460,0
ENSMUSG00000115182,0
ENSMUSG00000115492,0
ENSMUSG00000098150,0
ENSMUSG00000084873,0
ENSMUSG00000022321,30
ENSMUSG00000115803,0
ENSMUSG00000115352,0
ENSMUSG00000114971,0
ENSMUSG00000115413,0
ENSMUSG00000115122,0
ENSMUSG00000040452,0
ENSMUSG00000047565,1
ENSMUSG00000040420,0
ENSMUSG00000115560,0
ENSMUSG00000115198,0
ENSMUSG00000115261,0
ENSMUSG00000097452,0
ENSMUSG00000115174,0
ENSMUSG00000051237,0
ENSMUSG00000115355,0
ENSMUSG00000045763,179
ENSMUSG00000056089,2
ENSMUSG00000115850,19
ENSMUSG00000115729,210
ENSMUSG00000115204,0
ENSMUSG00000022272,5833
ENSMUSG00000022270,1071
ENSMUSG00000052253,957
ENSMUSG00000115335,0
ENSMUSG00000022269,0
ENSMUSG00000043556,394
ENSMUSG00000115433,0
ENSMUSG00000115138,2
ENSMUSG00000022265,393
ENSMUSG00000046034,569
ENSMUSG00000056069,42
ENSMUSG00000022263,3346
ENSMUSG00000115773,0
ENSMUSG00000115839,0
ENSMUSG00000022262,0
ENSMUSG00000022240,0
ENSMUSG00000115337,0
ENSMUSG00000115012,0
ENSMUSG00000115474,0
ENSMUSG00000039168,1221
ENSMUSG00000022237,0
ENSMUSG00000022236,12
ENSMUSG00000115710,1
ENSMUSG00000039100,2846
ENSMUSG00000115383,1
ENSMUSG00000022235,144
ENSMUSG00000022234,10144
ENSMUSG00000039065,322
ENSMUSG00000045267,0
ENSMUSG00000107924,0
ENSMUSG00000096956,0
ENSMUSG00000022231,0
ENSMUSG00000115063,0
ENSMUSG00000115749,0
ENSMUSG00000115317,0
ENSMUSG00000022261,1012
ENSMUSG00000115140,0
ENSMUSG00000039007,54
ENSMUSG00000115779,0
ENSMUSG00000038984,0
ENSMUSG00000115428,0
ENSMUSG00000022255,5404
ENSMUSG00000022257,2706
ENSMUSG00000022324,259
ENSMUSG00000094447,0
ENSMUSG00000058600,7340
ENSMUSG00000044726,0
ENSMUSG00000022323,365
ENSMUSG00000022325,818
ENSMUSG00000038879,0
ENSMUSG00000115526,0
ENSMUSG00000050963,0
ENSMUSG00000022329,1102
ENSMUSG00000115345,2
ENSMUSG00000022330,65
ENSMUSG00000115453,0
ENSMUSG00000115829,0
ENSMUSG00000037646,1734
ENSMUSG00000014313,2520
ENSMUSG00000037627,0
ENSMUSG00000048230,0
ENSMUSG00000045996,284
ENSMUSG00000037617,139
ENSMUSG00000115811,0
ENSMUSG00000022280,802
ENSMUSG00000115715,0
ENSMUSG00000115278,0
ENSMUSG00000114981,0
ENSMUSG00000115395,0
ENSMUSG00000048307,1329
ENSMUSG00000013611,1
ENSMUSG00000022283,26706
ENSMUSG00000115037,0
ENSMUSG00000115127,0
ENSMUSG00000115834,0
ENSMUSG00000115103,0
ENSMUSG00000022285,10876
ENSMUSG00000115750,0
ENSMUSG00000072618,6
ENSMUSG00000115430,0
ENSMUSG00000115333,1
ENSMUSG00000062397,4149
ENSMUSG00000097259,0
ENSMUSG00000089804,0
ENSMUSG00000022286,4
ENSMUSG00000089949,0
ENSMUSG00000051359,1090
ENSMUSG00000101671,0
ENSMUSG00000086992,0
ENSMUSG00000022288,0
ENSMUSG00000086125,2
ENSMUSG00000086313,1
ENSMUSG00000115326,0
ENSMUSG00000022292,505
ENSMUSG00000115249,5
ENSMUSG00000037487,6556
ENSMUSG00000115771,3
ENSMUSG00000115680,0
ENSMUSG00000061923,0
ENSMUSG00000115307,0
ENSMUSG00000037465,281
ENSMUSG00000115456,1
ENSMUSG00000115405,0
ENSMUSG00000115009,0
ENSMUSG00000037458,3176
ENSMUSG00000115546,0
ENSMUSG00000102106,0
ENSMUSG00000115547,0
ENSMUSG00000022295,3345
ENSMUSG00000115620,0
ENSMUSG00000114994,0
ENSMUSG00000022296,7
ENSMUSG00000097875,2
ENSMUSG00000022297,553
ENSMUSG00000115508,0
ENSMUSG00000054196,1
ENSMUSG00000022299,561
ENSMUSG00000022300,1568
ENSMUSG00000037386,536
ENSMUSG00000022303,3
ENSMUSG00000022304,0
ENSMUSG00000087695,0
ENSMUSG00000022305,843
ENSMUSG00000115230,0
ENSMUSG00000115142,0
ENSMUSG00000094112,0
ENSMUSG00000115367,0
ENSMUSG00000115820,0
ENSMUSG00000056332,0
ENSMUSG00000022306,1
ENSMUSG00000022307,1195
ENSMUSG00000097232,0
ENSMUSG00000042895,1
ENSMUSG00000115986,0
ENSMUSG00000115988,0
ENSMUSG00000116245,0
ENSMUSG00000022309,0
ENSMUSG00000097805,0
ENSMUSG00000051920,0
ENSMUSG00000022336,6756
ENSMUSG00000115635,0
ENSMUSG00000072592,1
ENSMUSG00000022337,1108
ENSMUSG00000054409,88
ENSMUSG00000038760,0
ENSMUSG00000038736,1473
ENSMUSG00000022338,829
ENSMUSG00000038725,2
ENSMUSG00000022339,508
ENSMUSG00000022340,1
ENSMUSG00000022342,0
ENSMUSG00000099751,0
ENSMUSG00000115177,0
ENSMUSG00000051198,0
ENSMUSG00000022311,0
ENSMUSG00000115775,1
ENSMUSG00000115478,0
ENSMUSG00000038679,905
ENSMUSG00000115339,0
ENSMUSG00000115654,0
ENSMUSG00000115563,0
ENSMUSG00000022312,6160
ENSMUSG00000022313,224
ENSMUSG00000115284,27
ENSMUSG00000115616,0
ENSMUSG00000022314,9375
ENSMUSG00000068522,0
ENSMUSG00000022315,0
ENSMUSG00000115241,0
ENSMUSG00000038622,845
ENSMUSG00000115137,0
ENSMUSG00000061731,831
ENSMUSG00000058656,259
ENSMUSG00000115761,0
ENSMUSG00000072584,0
ENSMUSG00000063727,10
ENSMUSG00000038591,0
ENSMUSG00000024479,0
ENSMUSG00000037362,34
ENSMUSG00000022425,1561
ENSMUSG00000097286,33
ENSMUSG00000115245,0
ENSMUSG00000037343,2515
ENSMUSG00000022422,559
ENSMUSG00000115657,0
ENSMUSG00000053749,5
ENSMUSG00000022419,2002
ENSMUSG00000022371,21
ENSMUSG00000101568,0
ENSMUSG00000115414,0
ENSMUSG00000022370,2449
ENSMUSG00000022369,1776
ENSMUSG00000060429,857
ENSMUSG00000115200,1
ENSMUSG00000115361,0
ENSMUSG00000115678,0
ENSMUSG00000022367,2
ENSMUSG00000086541,0
ENSMUSG00000115172,0
ENSMUSG00000022366,0
ENSMUSG00000071757,480
ENSMUSG00000090002,0
ENSMUSG00000047807,0
ENSMUSG00000022365,3248
ENSMUSG00000022364,1246
ENSMUSG00000051225,0
ENSMUSG00000101892,48
ENSMUSG00000022362,0
ENSMUSG00000022361,1207
ENSMUSG00000022360,7325
ENSMUSG00000022359,287
ENSMUSG00000022358,105
ENSMUSG00000086801,0
ENSMUSG00000022357,2
ENSMUSG00000055114,0
ENSMUSG00000115576,0
ENSMUSG00000037119,3708
ENSMUSG00000037106,1
ENSMUSG00000093677,16
ENSMUSG00000062373,672
ENSMUSG00000037085,149
ENSMUSG00000037075,555
ENSMUSG00000050891,337
ENSMUSG00000022354,2686
ENSMUSG00000022353,546
ENSMUSG00000115062,0
ENSMUSG00000115118,0
ENSMUSG00000022351,3550
ENSMUSG00000022350,3863
ENSMUSG00000059586,909
ENSMUSG00000115896,0
ENSMUSG00000032501,221
ENSMUSG00000115426,0
ENSMUSG00000071749,0
ENSMUSG00000115681,0
ENSMUSG00000115504,0
ENSMUSG00000072568,187
ENSMUSG00000097493,50
ENSMUSG00000022347,0
ENSMUSG00000115231,0
ENSMUSG00000116498,3
ENSMUSG00000116000,1
ENSMUSG00000116299,0
ENSMUSG00000116109,0
ENSMUSG00000116031,0
ENSMUSG00000022346,547
ENSMUSG00000097039,243
ENSMUSG00000115862,0
ENSMUSG00000115164,42
ENSMUSG00000115520,24
ENSMUSG00000115369,1
ENSMUSG00000115676,0
ENSMUSG00000115711,0
ENSMUSG00000115464,0
ENSMUSG00000079025,1355
ENSMUSG00000056293,0
ENSMUSG00000055827,0
ENSMUSG00000055748,0
ENSMUSG00000022378,2368
ENSMUSG00000022377,2068
ENSMUSG00000093695,1
ENSMUSG00000115752,1
ENSMUSG00000115169,0
ENSMUSG00000115328,0
ENSMUSG00000022376,0
ENSMUSG00000094296,0
ENSMUSG00000079024,0
ENSMUSG00000015002,2788
ENSMUSG00000092495,9
ENSMUSG00000015001,0
ENSMUSG00000072511,0
ENSMUSG00000056258,0
ENSMUSG00000099013,0
ENSMUSG00000099054,0
ENSMUSG00000115784,0
ENSMUSG00000022375,0
ENSMUSG00000036944,117
ENSMUSG00000072501,2436
ENSMUSG00000053469,535
ENSMUSG00000090464,0
ENSMUSG00000022372,0
ENSMUSG00000005124,401
ENSMUSG00000005125,877
ENSMUSG00000091479,0
ENSMUSG00000091412,0
