Gene,HE-6
ENSMUSG00000090216,0
ENSMUSG00000115494,0
ENSMUSG00000115532,0
ENSMUSG00000033470,0
ENSMUSG00000022106,458
ENSMUSG00000090706,0
ENSMUSG00000022105,414
ENSMUSG00000033446,105
ENSMUSG00000022108,2267
ENSMUSG00000022109,568
ENSMUSG00000033405,46
ENSMUSG00000022110,1537
ENSMUSG00000096463,0
ENSMUSG00000115088,0
ENSMUSG00000115289,10
ENSMUSG00000115704,0
ENSMUSG00000115845,0
ENSMUSG00000115449,0
ENSMUSG00000034997,0
ENSMUSG00000021996,2298
ENSMUSG00000068015,499
ENSMUSG00000115002,0
ENSMUSG00000115019,0
ENSMUSG00000034959,0
ENSMUSG00000021997,0
ENSMUSG00000021998,29
ENSMUSG00000089733,0
ENSMUSG00000090054,0
ENSMUSG00000021999,0
ENSMUSG00000022000,1226
ENSMUSG00000115615,1
ENSMUSG00000091722,0
ENSMUSG00000034913,0
ENSMUSG00000022002,0
ENSMUSG00000034893,709
ENSMUSG00000022003,356
ENSMUSG00000085829,13
ENSMUSG00000060126,18958
ENSMUSG00000067995,776
ENSMUSG00000046523,2
ENSMUSG00000022008,1128
ENSMUSG00000022009,548
ENSMUSG00000115625,0
ENSMUSG00000022010,2234
ENSMUSG00000115092,0
ENSMUSG00000052584,82
ENSMUSG00000101009,0
ENSMUSG00000115709,0
ENSMUSG00000115817,0
ENSMUSG00000115353,0
ENSMUSG00000115596,0
ENSMUSG00000044350,286
ENSMUSG00000034795,109
ENSMUSG00000022012,135
ENSMUSG00000115244,1
ENSMUSG00000067973,0
ENSMUSG00000115363,0
ENSMUSG00000115257,0
ENSMUSG00000075512,0
ENSMUSG00000022013,489
ENSMUSG00000022014,2
ENSMUSG00000115517,0
ENSMUSG00000092272,0
ENSMUSG00000045655,0
ENSMUSG00000022015,0
ENSMUSG00000022016,1735
ENSMUSG00000034731,465
ENSMUSG00000058997,1392
ENSMUSG00000115090,1
ENSMUSG00000115167,0
ENSMUSG00000115111,0
ENSMUSG00000071262,0
ENSMUSG00000022018,24
ENSMUSG00000022020,500
ENSMUSG00000022022,174
ENSMUSG00000043881,265
ENSMUSG00000075502,9
ENSMUSG00000022023,674
ENSMUSG00000036461,582
ENSMUSG00000022024,1540
ENSMUSG00000022025,7
ENSMUSG00000115740,0
ENSMUSG00000115422,0
ENSMUSG00000036422,0
ENSMUSG00000102774,0
ENSMUSG00000097927,0
ENSMUSG00000095959,1
ENSMUSG00000115190,0
ENSMUSG00000022026,0
ENSMUSG00000115542,0
ENSMUSG00000115455,0
ENSMUSG00000115825,0
ENSMUSG00000115006,0
ENSMUSG00000115043,0
ENSMUSG00000035566,285
ENSMUSG00000115529,5
ENSMUSG00000115217,0
ENSMUSG00000115271,0
ENSMUSG00000115777,0
ENSMUSG00000115664,0
ENSMUSG00000022021,1602
ENSMUSG00000022019,519
ENSMUSG00000115479,0
ENSMUSG00000050505,0
ENSMUSG00000115623,0
ENSMUSG00000115313,0
ENSMUSG00000115001,0
ENSMUSG00000115292,0
ENSMUSG00000115368,0
ENSMUSG00000115720,0
ENSMUSG00000055421,41
ENSMUSG00000115822,0
ENSMUSG00000034689,0
ENSMUSG00000022076,0
ENSMUSG00000115601,0
ENSMUSG00000115229,0
ENSMUSG00000055639,117
ENSMUSG00000115242,1
ENSMUSG00000060377,0
ENSMUSG00000033186,1379
ENSMUSG00000022070,625
ENSMUSG00000033166,1847
ENSMUSG00000022064,298
ENSMUSG00000005148,23
ENSMUSG00000115580,0
ENSMUSG00000115550,0
ENSMUSG00000072294,168
ENSMUSG00000054391,3
ENSMUSG00000110273,0
ENSMUSG00000115821,0
ENSMUSG00000115506,0
ENSMUSG00000042888,0
ENSMUSG00000033083,970
ENSMUSG00000075486,431
ENSMUSG00000022111,908
ENSMUSG00000053821,59
ENSMUSG00000033060,1210
ENSMUSG00000115696,0
ENSMUSG00000115816,0
ENSMUSG00000098557,598
ENSMUSG00000114980,0
ENSMUSG00000115855,1
ENSMUSG00000022126,0
ENSMUSG00000022125,897
ENSMUSG00000022124,940
ENSMUSG00000033004,1971
ENSMUSG00000115099,9
ENSMUSG00000115762,0
ENSMUSG00000022123,0
ENSMUSG00000055717,83
ENSMUSG00000089707,3
ENSMUSG00000022122,0
ENSMUSG00000115727,0
ENSMUSG00000115424,2
ENSMUSG00000048349,185
ENSMUSG00000022120,550
ENSMUSG00000115432,0
ENSMUSG00000022119,1486
ENSMUSG00000091509,106
ENSMUSG00000053253,1130
ENSMUSG00000115548,0
ENSMUSG00000022116,0
ENSMUSG00000115386,0
ENSMUSG00000115149,277
ENSMUSG00000110080,11
ENSMUSG00000060143,2733
ENSMUSG00000115796,0
ENSMUSG00000022114,417
ENSMUSG00000022113,0
ENSMUSG00000115754,1
ENSMUSG00000115439,0
ENSMUSG00000099794,0
ENSMUSG00000115562,0
ENSMUSG00000075478,0
ENSMUSG00000045871,0
ENSMUSG00000115650,0
ENSMUSG00000033214,0
ENSMUSG00000058126,13
ENSMUSG00000115320,0
ENSMUSG00000115309,0
ENSMUSG00000115372,0
ENSMUSG00000114979,0
ENSMUSG00000089726,488
ENSMUSG00000022112,0
ENSMUSG00000093551,0
ENSMUSG00000093497,0
ENSMUSG00000058571,279
ENSMUSG00000022129,75605
ENSMUSG00000115689,49
ENSMUSG00000022130,541
ENSMUSG00000022131,665
ENSMUSG00000115774,0
ENSMUSG00000061517,44
ENSMUSG00000090534,1
ENSMUSG00000092109,0
ENSMUSG00000115258,0
ENSMUSG00000096997,0
ENSMUSG00000099911,0
ENSMUSG00000032849,1036
ENSMUSG00000098630,0
ENSMUSG00000022132,6
ENSMUSG00000042156,588
ENSMUSG00000115718,4
ENSMUSG00000022136,3505
ENSMUSG00000115220,35
ENSMUSG00000042104,511
ENSMUSG00000087479,40
ENSMUSG00000053465,0
ENSMUSG00000100274,0
ENSMUSG00000115639,0
ENSMUSG00000044819,0
ENSMUSG00000115146,0
ENSMUSG00000114983,0
ENSMUSG00000022139,3788
ENSMUSG00000097903,6
ENSMUSG00000051615,829
ENSMUSG00000115648,0
ENSMUSG00000090284,0
ENSMUSG00000115835,0
ENSMUSG00000030662,8775
ENSMUSG00000025555,2285
ENSMUSG00000085133,273
ENSMUSG00000063410,1316
ENSMUSG00000115123,0
ENSMUSG00000025557,0
ENSMUSG00000115390,0
ENSMUSG00000025558,300
ENSMUSG00000102112,3
ENSMUSG00000041765,722
ENSMUSG00000050350,0
ENSMUSG00000051212,0
ENSMUSG00000071229,1
ENSMUSG00000115121,1
ENSMUSG00000085615,18
ENSMUSG00000025544,2522
ENSMUSG00000025545,196
ENSMUSG00000100585,0
ENSMUSG00000115263,18
ENSMUSG00000064052,0
ENSMUSG00000041703,328
ENSMUSG00000085555,34
ENSMUSG00000061524,339
ENSMUSG00000075465,0
ENSMUSG00000041650,628
ENSMUSG00000041625,193
ENSMUSG00000075463,25
ENSMUSG00000041594,532
ENSMUSG00000085423,0
ENSMUSG00000115016,0
ENSMUSG00000000197,1
ENSMUSG00000032925,0
ENSMUSG00000025551,0
ENSMUSG00000101445,0
ENSMUSG00000099994,0
ENSMUSG00000115490,0
ENSMUSG00000115013,0
ENSMUSG00000064373,676
ENSMUSG00000091119,1
ENSMUSG00000055737,124
ENSMUSG00000022184,214
ENSMUSG00000041935,1744
ENSMUSG00000097662,2
ENSMUSG00000087221,13
ENSMUSG00000022186,13589
ENSMUSG00000086297,0
ENSMUSG00000049148,0
ENSMUSG00000022181,0
ENSMUSG00000022155,0
ENSMUSG00000079105,0
ENSMUSG00000041849,325
ENSMUSG00000041841,3484
ENSMUSG00000050697,2708
ENSMUSG00000087532,0
ENSMUSG00000022151,328
ENSMUSG00000039942,2
ENSMUSG00000022150,766
ENSMUSG00000089771,0
ENSMUSG00000022149,0
ENSMUSG00000022148,4
ENSMUSG00000089647,5
ENSMUSG00000050310,4394
ENSMUSG00000022146,199
ENSMUSG00000054263,227
ENSMUSG00000042961,0
ENSMUSG00000090199,0
ENSMUSG00000115497,0
ENSMUSG00000022144,1
ENSMUSG00000039828,881
ENSMUSG00000022142,2996
ENSMUSG00000039801,1017
ENSMUSG00000022141,1244
ENSMUSG00000115640,0
ENSMUSG00000115591,0
ENSMUSG00000115480,0
ENSMUSG00000095663,0
ENSMUSG00000005360,0
ENSMUSG00000048424,1
ENSMUSG00000022253,702
ENSMUSG00000054115,1386
ENSMUSG00000039704,2362
ENSMUSG00000072664,0
ENSMUSG00000049152,0
ENSMUSG00000039676,0
ENSMUSG00000003882,0
ENSMUSG00000072663,1
ENSMUSG00000005268,0
ENSMUSG00000089678,0
ENSMUSG00000044224,719
ENSMUSG00000022247,2016
ENSMUSG00000022248,390
ENSMUSG00000022249,0
ENSMUSG00000022246,1515
ENSMUSG00000115667,9
ENSMUSG00000096971,18
ENSMUSG00000115151,0
ENSMUSG00000058914,0
ENSMUSG00000022244,300
ENSMUSG00000022243,8390
ENSMUSG00000060735,1
ENSMUSG00000047497,846
ENSMUSG00000022241,3581
ENSMUSG00000115076,0
ENSMUSG00000115804,0
ENSMUSG00000115585,0
ENSMUSG00000022206,159
ENSMUSG00000115240,0
ENSMUSG00000099349,0
ENSMUSG00000022205,4745
ENSMUSG00000115441,0
ENSMUSG00000022201,5717
ENSMUSG00000115153,1
ENSMUSG00000039458,549
ENSMUSG00000097221,0
ENSMUSG00000022200,1930
ENSMUSG00000022197,112
ENSMUSG00000022195,1253
ENSMUSG00000022191,2433
ENSMUSG00000039385,0
ENSMUSG00000115419,0
ENSMUSG00000115782,0
ENSMUSG00000115266,0
ENSMUSG00000115614,0
ENSMUSG00000115485,0
ENSMUSG00000025370,0
ENSMUSG00000115460,0
ENSMUSG00000115182,0
ENSMUSG00000115492,0
ENSMUSG00000098150,0
ENSMUSG00000084873,1
ENSMUSG00000022321,8
ENSMUSG00000115803,0
ENSMUSG00000115352,0
ENSMUSG00000114971,0
ENSMUSG00000115413,0
ENSMUSG00000115122,0
ENSMUSG00000040452,0
ENSMUSG00000047565,0
ENSMUSG00000040420,0
ENSMUSG00000115560,0
ENSMUSG00000115198,0
ENSMUSG00000115261,0
ENSMUSG00000097452,0
ENSMUSG00000115174,0
ENSMUSG00000051237,0
ENSMUSG00000115355,0
ENSMUSG00000045763,284
ENSMUSG00000056089,5
ENSMUSG00000115850,14
ENSMUSG00000115729,245
ENSMUSG00000115204,1
ENSMUSG00000022272,7913
ENSMUSG00000022270,952
ENSMUSG00000052253,1157
ENSMUSG00000115335,0
ENSMUSG00000022269,0
ENSMUSG00000043556,644
ENSMUSG00000115433,0
ENSMUSG00000115138,1
ENSMUSG00000022265,312
ENSMUSG00000046034,579
ENSMUSG00000056069,91
ENSMUSG00000022263,4366
ENSMUSG00000115773,0
ENSMUSG00000115839,0
ENSMUSG00000022262,0
ENSMUSG00000022240,0
ENSMUSG00000115337,0
ENSMUSG00000115012,0
ENSMUSG00000115474,0
ENSMUSG00000039168,1171
ENSMUSG00000022237,0
ENSMUSG00000022236,19
ENSMUSG00000115710,0
ENSMUSG00000039100,2695
ENSMUSG00000115383,5
ENSMUSG00000022235,155
ENSMUSG00000022234,11058
ENSMUSG00000039065,308
ENSMUSG00000045267,0
ENSMUSG00000107924,0
ENSMUSG00000096956,0
ENSMUSG00000022231,0
ENSMUSG00000115063,0
ENSMUSG00000115749,0
ENSMUSG00000115317,0
ENSMUSG00000022261,1314
ENSMUSG00000115140,0
ENSMUSG00000039007,56
ENSMUSG00000115779,0
ENSMUSG00000038984,0
ENSMUSG00000115428,0
ENSMUSG00000022255,5873
ENSMUSG00000022257,2520
ENSMUSG00000022324,279
ENSMUSG00000094447,0
ENSMUSG00000058600,8370
ENSMUSG00000044726,1
ENSMUSG00000022323,484
ENSMUSG00000022325,1113
ENSMUSG00000038879,0
ENSMUSG00000115526,0
ENSMUSG00000050963,0
ENSMUSG00000022329,1392
ENSMUSG00000115345,0
ENSMUSG00000022330,64
ENSMUSG00000115453,0
ENSMUSG00000115829,3
ENSMUSG00000037646,1891
ENSMUSG00000014313,2683
ENSMUSG00000037627,0
ENSMUSG00000048230,0
ENSMUSG00000045996,308
ENSMUSG00000037617,131
ENSMUSG00000115811,0
ENSMUSG00000022280,870
ENSMUSG00000115715,0
ENSMUSG00000115278,0
ENSMUSG00000114981,0
ENSMUSG00000115395,0
ENSMUSG00000048307,1309
ENSMUSG00000013611,0
ENSMUSG00000022283,27944
ENSMUSG00000115037,0
ENSMUSG00000115127,0
ENSMUSG00000115834,0
ENSMUSG00000115103,0
ENSMUSG00000022285,11771
ENSMUSG00000115750,0
ENSMUSG00000072618,6
ENSMUSG00000115430,0
ENSMUSG00000115333,2
ENSMUSG00000062397,4512
ENSMUSG00000097259,0
ENSMUSG00000089804,0
ENSMUSG00000022286,1
ENSMUSG00000089949,0
ENSMUSG00000051359,1317
ENSMUSG00000101671,0
ENSMUSG00000086992,2
ENSMUSG00000022288,2
ENSMUSG00000086125,1
ENSMUSG00000086313,8
ENSMUSG00000115326,0
ENSMUSG00000022292,567
ENSMUSG00000115249,3
ENSMUSG00000037487,7236
ENSMUSG00000115771,1
ENSMUSG00000115680,0
ENSMUSG00000061923,0
ENSMUSG00000115307,0
ENSMUSG00000037465,405
ENSMUSG00000115456,0
ENSMUSG00000115405,0
ENSMUSG00000115009,0
ENSMUSG00000037458,3543
ENSMUSG00000115546,0
ENSMUSG00000102106,0
ENSMUSG00000115547,0
ENSMUSG00000022295,3208
ENSMUSG00000115620,0
ENSMUSG00000114994,0
ENSMUSG00000022296,5
ENSMUSG00000097875,11
ENSMUSG00000022297,768
ENSMUSG00000115508,2
ENSMUSG00000054196,7
ENSMUSG00000022299,704
ENSMUSG00000022300,1676
ENSMUSG00000037386,713
ENSMUSG00000022303,0
ENSMUSG00000022304,0
ENSMUSG00000087695,0
ENSMUSG00000022305,1078
ENSMUSG00000115230,0
ENSMUSG00000115142,0
ENSMUSG00000094112,0
ENSMUSG00000115367,1
ENSMUSG00000115820,0
ENSMUSG00000056332,0
ENSMUSG00000022306,0
ENSMUSG00000022307,1412
ENSMUSG00000097232,0
ENSMUSG00000042895,0
ENSMUSG00000115986,0
ENSMUSG00000115988,0
ENSMUSG00000116245,0
ENSMUSG00000022309,0
ENSMUSG00000097805,0
ENSMUSG00000051920,0
ENSMUSG00000022336,7643
ENSMUSG00000115635,0
ENSMUSG00000072592,2
ENSMUSG00000022337,1160
ENSMUSG00000054409,49
ENSMUSG00000038760,0
ENSMUSG00000038736,1609
ENSMUSG00000022338,1063
ENSMUSG00000038725,2
ENSMUSG00000022339,499
ENSMUSG00000022340,2
ENSMUSG00000022342,0
ENSMUSG00000099751,0
ENSMUSG00000115177,1
ENSMUSG00000051198,0
ENSMUSG00000022311,1
ENSMUSG00000115775,0
ENSMUSG00000115478,0
ENSMUSG00000038679,1208
ENSMUSG00000115339,0
ENSMUSG00000115654,0
ENSMUSG00000115563,0
ENSMUSG00000022312,6489
ENSMUSG00000022313,267
ENSMUSG00000115284,16
ENSMUSG00000115616,0
ENSMUSG00000022314,9715
ENSMUSG00000068522,2
ENSMUSG00000022315,0
ENSMUSG00000115241,0
ENSMUSG00000038622,1060
ENSMUSG00000115137,0
ENSMUSG00000061731,1137
ENSMUSG00000058656,193
ENSMUSG00000115761,0
ENSMUSG00000072584,0
ENSMUSG00000063727,11
ENSMUSG00000038591,0
ENSMUSG00000024479,0
ENSMUSG00000037362,16
ENSMUSG00000022425,510
ENSMUSG00000097286,8
ENSMUSG00000115245,0
ENSMUSG00000037343,2686
ENSMUSG00000022422,529
ENSMUSG00000115657,0
ENSMUSG00000053749,4
ENSMUSG00000022419,1898
ENSMUSG00000022371,9
ENSMUSG00000101568,0
ENSMUSG00000115414,1
ENSMUSG00000022370,2423
ENSMUSG00000022369,1597
ENSMUSG00000060429,1256
ENSMUSG00000115200,0
ENSMUSG00000115361,0
ENSMUSG00000115678,0
ENSMUSG00000022367,0
ENSMUSG00000086541,1
ENSMUSG00000115172,0
ENSMUSG00000022366,0
ENSMUSG00000071757,564
ENSMUSG00000090002,4
ENSMUSG00000047807,0
ENSMUSG00000022365,3092
ENSMUSG00000022364,1239
ENSMUSG00000051225,0
ENSMUSG00000101892,55
ENSMUSG00000022362,0
ENSMUSG00000022361,1449
ENSMUSG00000022360,8549
ENSMUSG00000022359,354
ENSMUSG00000022358,99
ENSMUSG00000086801,0
ENSMUSG00000022357,0
ENSMUSG00000055114,0
ENSMUSG00000115576,0
ENSMUSG00000037119,4225
ENSMUSG00000037106,0
ENSMUSG00000093677,11
ENSMUSG00000062373,640
ENSMUSG00000037085,179
ENSMUSG00000037075,653
ENSMUSG00000050891,348
ENSMUSG00000022354,2459
ENSMUSG00000022353,529
ENSMUSG00000115062,0
ENSMUSG00000115118,0
ENSMUSG00000022351,2448
ENSMUSG00000022350,3549
ENSMUSG00000059586,943
ENSMUSG00000115896,0
ENSMUSG00000032501,279
ENSMUSG00000115426,0
ENSMUSG00000071749,0
ENSMUSG00000115681,0
ENSMUSG00000115504,0
ENSMUSG00000072568,126
ENSMUSG00000097493,52
ENSMUSG00000022347,0
ENSMUSG00000115231,0
ENSMUSG00000116498,8
ENSMUSG00000116000,0
ENSMUSG00000116299,0
ENSMUSG00000116109,0
ENSMUSG00000116031,0
ENSMUSG00000022346,740
ENSMUSG00000097039,334
ENSMUSG00000115862,0
ENSMUSG00000115164,44
ENSMUSG00000115520,46
ENSMUSG00000115369,0
ENSMUSG00000115676,2
ENSMUSG00000115711,0
ENSMUSG00000115464,0
ENSMUSG00000079025,1520
ENSMUSG00000056293,0
ENSMUSG00000055827,0
ENSMUSG00000055748,0
ENSMUSG00000022378,2516
ENSMUSG00000022377,1992
ENSMUSG00000093695,4
ENSMUSG00000115752,1
ENSMUSG00000115169,0
ENSMUSG00000115328,0
ENSMUSG00000022376,0
ENSMUSG00000094296,0
ENSMUSG00000079024,0
ENSMUSG00000015002,2608
ENSMUSG00000092495,14
ENSMUSG00000015001,5
ENSMUSG00000072511,0
ENSMUSG00000056258,0
ENSMUSG00000099013,0
ENSMUSG00000099054,0
ENSMUSG00000115784,0
ENSMUSG00000022375,0
ENSMUSG00000036944,120
ENSMUSG00000072501,2854
ENSMUSG00000053469,685
ENSMUSG00000090464,0
ENSMUSG00000022372,1
ENSMUSG00000005124,384
ENSMUSG00000005125,517
ENSMUSG00000091479,0
ENSMUSG00000091412,0
ENSMUSG00000116289,1
ENSMUSG00000013846,2411
ENSMUSG00000102069,0
ENSMUSG00000022335,362
ENSMUSG00000096967,10
ENSMUSG00000093387,1
ENSMUSG00000116294,0
ENSMUSG00000069996,0
ENSMUSG00000022332,0
ENSMUSG00000116092,0
ENSMUSG00000116167,0
ENSMUSG00000116483,0
ENSMUSG00000036800,0
ENSMUSG00000079022,0
ENSMUSG00000090237,0
ENSMUSG00000116068,0
ENSMUSG00000036760,0
ENSMUSG00000116088,0
ENSMUSG00000047921,669
ENSMUSG00000106847,237
ENSMUSG00000068391,686
ENSMUSG00000036698,7172
ENSMUSG00000022607,4087
ENSMUSG00000115693,1
ENSMUSG00000115810,10
ENSMUSG00000036661,224
ENSMUSG00000079020,698
ENSMUSG00000099958,0
ENSMUSG00000045281,0
ENSMUSG00000059895,672
ENSMUSG00000072487,0
ENSMUSG00000086361,0
ENSMUSG00000116256,0
ENSMUSG00000034730,0
ENSMUSG00000022603,0
ENSMUSG00000022602,0
ENSMUSG00000046380,0
ENSMUSG00000044276,0
ENSMUSG00000022598,0
ENSMUSG00000056665,0
ENSMUSG00000022596,0
ENSMUSG00000022595,0
ENSMUSG00000075605,0
ENSMUSG00000022594,0
ENSMUSG00000034634,0
ENSMUSG00000101026,0
ENSMUSG00000091709,0
ENSMUSG00000044678,0
ENSMUSG00000068349,0
ENSMUSG00000068600,0
ENSMUSG00000075604,0
ENSMUSG00000022589,0
ENSMUSG00000063522,0
ENSMUSG00000116380,0
ENSMUSG00000022587,0
ENSMUSG00000022586,0
ENSMUSG00000075602,1
ENSMUSG00000100287,0
ENSMUSG00000079018,0
ENSMUSG00000099452,0
ENSMUSG00000022584,0
ENSMUSG00000022582,0
ENSMUSG00000047728,0
ENSMUSG00000022583,0
ENSMUSG00000093626,0
ENSMUSG00000022577,0
ENSMUSG00000022579,0
ENSMUSG00000047003,430
ENSMUSG00000115969,2
ENSMUSG00000000934,256
ENSMUSG00000085523,0
ENSMUSG00000022580,64
ENSMUSG00000047591,47
ENSMUSG00000075600,349
ENSMUSG00000022575,28
ENSMUSG00000098678,6
ENSMUSG00000022574,17
ENSMUSG00000055762,4491
ENSMUSG00000103906,18
ENSMUSG00000022571,963
ENSMUSG00000022570,1368
ENSMUSG00000050846,291
ENSMUSG00000034429,166
ENSMUSG00000098176,7
ENSMUSG00000063704,85
ENSMUSG00000046761,275
ENSMUSG00000102018,28
ENSMUSG00000022568,3252
ENSMUSG00000002524,4798
ENSMUSG00000115332,3
ENSMUSG00000075590,257
ENSMUSG00000116288,6
ENSMUSG00000115388,0
ENSMUSG00000044361,0
ENSMUSG00000022565,2878
ENSMUSG00000063268,211
ENSMUSG00000022564,2428
ENSMUSG00000115946,0
ENSMUSG00000049653,0
ENSMUSG00000071724,3
ENSMUSG00000022562,32
ENSMUSG00000034259,402
ENSMUSG00000022561,1664
ENSMUSG00000022551,5056
ENSMUSG00000022552,751
ENSMUSG00000022553,2074
ENSMUSG00000109179,39
ENSMUSG00000022554,759
ENSMUSG00000060794,2
ENSMUSG00000022558,2249
ENSMUSG00000022557,3037
ENSMUSG00000034161,10
ENSMUSG00000022556,1455
ENSMUSG00000022555,678
ENSMUSG00000048385,1
ENSMUSG00000116376,5
ENSMUSG00000022559,741
ENSMUSG00000022560,586
ENSMUSG00000022550,380
ENSMUSG00000034022,2742
ENSMUSG00000063354,16
ENSMUSG00000115987,692
ENSMUSG00000059323,755
ENSMUSG00000053929,1946
ENSMUSG00000004187,4
ENSMUSG00000033837,1
ENSMUSG00000033819,557
ENSMUSG00000022546,135
ENSMUSG00000019080,179
ENSMUSG00000033762,509
ENSMUSG00000033728,830
ENSMUSG00000033707,6
ENSMUSG00000116138,242
ENSMUSG00000033697,1264
ENSMUSG00000022526,776
ENSMUSG00000033669,183
ENSMUSG00000116024,0
ENSMUSG00000055041,7
ENSMUSG00000003970,25683
ENSMUSG00000054967,130
ENSMUSG00000063236,554
ENSMUSG00000116339,0
ENSMUSG00000116272,0
ENSMUSG00000018893,0
ENSMUSG00000033576,2
ENSMUSG00000033565,2105
ENSMUSG00000097267,25
ENSMUSG00000010601,0
ENSMUSG00000093458,0
ENSMUSG00000057346,4
ENSMUSG00000068252,0
ENSMUSG00000086467,0
ENSMUSG00000050982,0
ENSMUSG00000091650,0
ENSMUSG00000044309,0
ENSMUSG00000101113,0
ENSMUSG00000050014,0
ENSMUSG00000116079,0
ENSMUSG00000091694,0
ENSMUSG00000071716,0
ENSMUSG00000116162,0
ENSMUSG00000068246,0
ENSMUSG00000056656,26
ENSMUSG00000022443,12159
ENSMUSG00000005354,3014
ENSMUSG00000016552,252
ENSMUSG00000016554,1515
ENSMUSG00000097057,8
ENSMUSG00000019146,0
ENSMUSG00000092375,0
ENSMUSG00000016637,578
ENSMUSG00000116697,0
ENSMUSG00000005716,0
ENSMUSG00000071715,0
ENSMUSG00000071714,0
ENSMUSG00000071713,0
ENSMUSG00000062154,0
ENSMUSG00000116445,0
ENSMUSG00000044986,216
ENSMUSG00000071711,757
ENSMUSG00000115854,0
ENSMUSG00000033287,1744
ENSMUSG00000016942,3
ENSMUSG00000068227,0
ENSMUSG00000022440,2609
ENSMUSG00000116307,1
ENSMUSG00000044933,0
ENSMUSG00000033220,0
ENSMUSG00000116097,0
ENSMUSG00000018008,15
ENSMUSG00000043460,2
ENSMUSG00000116260,0
ENSMUSG00000018169,18
ENSMUSG00000033170,24
ENSMUSG00000049521,2027
ENSMUSG00000043501,1
ENSMUSG00000097085,2
ENSMUSG00000033128,2373
ENSMUSG00000022436,492
ENSMUSG00000084864,15
ENSMUSG00000116165,29
ENSMUSG00000068220,15020
ENSMUSG00000033099,689
ENSMUSG00000033088,322
ENSMUSG00000116505,0
ENSMUSG00000115867,0
ENSMUSG00000116262,2
ENSMUSG00000096210,2592
ENSMUSG00000006378,469
ENSMUSG00000114755,0
ENSMUSG00000116287,0
ENSMUSG00000033055,510
ENSMUSG00000033047,7140
ENSMUSG00000033039,662
ENSMUSG00000033029,10
ENSMUSG00000033020,1542
ENSMUSG00000033006,7802
ENSMUSG00000075555,196
ENSMUSG00000068206,588
ENSMUSG00000032988,51
ENSMUSG00000018126,4
ENSMUSG00000042632,988
ENSMUSG00000092494,4
ENSMUSG00000042622,126
ENSMUSG00000009035,1222
ENSMUSG00000022433,2043
ENSMUSG00000085802,12
ENSMUSG00000044216,4
ENSMUSG00000010830,130
ENSMUSG00000055065,7805
ENSMUSG00000022429,1
ENSMUSG00000042564,34
ENSMUSG00000022428,565
ENSMUSG00000022427,2628
ENSMUSG00000022426,1984
ENSMUSG00000042535,1923
ENSMUSG00000042524,1378
ENSMUSG00000089796,5
ENSMUSG00000087543,22
ENSMUSG00000022420,590
ENSMUSG00000022421,474
ENSMUSG00000089715,3750
ENSMUSG00000115971,0
ENSMUSG00000115902,0
ENSMUSG00000009585,0
ENSMUSG00000053411,236
ENSMUSG00000000489,27
ENSMUSG00000116125,1
ENSMUSG00000060036,23868
ENSMUSG00000022415,4104
ENSMUSG00000022414,383
ENSMUSG00000042428,200
ENSMUSG00000022412,927
ENSMUSG00000115798,0
ENSMUSG00000042406,7030
ENSMUSG00000051518,887
ENSMUSG00000022416,0
ENSMUSG00000115888,0
ENSMUSG00000050439,0
ENSMUSG00000042351,0
ENSMUSG00000022408,17
ENSMUSG00000116220,0
ENSMUSG00000047888,2117
ENSMUSG00000116480,5
ENSMUSG00000022407,2901
ENSMUSG00000042303,743
ENSMUSG00000115976,2
ENSMUSG00000042292,935
ENSMUSG00000047938,0
ENSMUSG00000050164,0
ENSMUSG00000115970,0
ENSMUSG00000022404,1225
ENSMUSG00000022403,7324
ENSMUSG00000022401,744
ENSMUSG00000047108,3
ENSMUSG00000091492,0
ENSMUSG00000022400,2673
ENSMUSG00000055024,2057
ENSMUSG00000022394,1510
ENSMUSG00000063765,98
ENSMUSG00000022391,8848
ENSMUSG00000022390,3075
ENSMUSG00000097613,2
ENSMUSG00000022389,1546
ENSMUSG00000048546,759
ENSMUSG00000116075,0
ENSMUSG00000061360,2352
ENSMUSG00000022477,7920
ENSMUSG00000022476,1021
ENSMUSG00000042109,50
ENSMUSG00000022474,773
ENSMUSG00000061633,0
ENSMUSG00000022471,2057
ENSMUSG00000022472,1392
ENSMUSG00000063480,3962
ENSMUSG00000075524,0
ENSMUSG00000068117,0
ENSMUSG00000068114,373
ENSMUSG00000022463,5190
ENSMUSG00000096883,7
ENSMUSG00000068105,5
ENSMUSG00000116009,32
ENSMUSG00000068101,464
ENSMUSG00000068099,0
ENSMUSG00000022456,0
ENSMUSG00000022455,0
ENSMUSG00000022453,752
ENSMUSG00000049687,8
ENSMUSG00000022452,1594
ENSMUSG00000022450,1166
ENSMUSG00000061740,8
ENSMUSG00000068085,0
ENSMUSG00000094806,0
ENSMUSG00000068086,0
ENSMUSG00000096852,0
ENSMUSG00000094559,0
ENSMUSG00000116130,0
ENSMUSG00000068083,0
ENSMUSG00000022445,0
ENSMUSG00000041852,2121
ENSMUSG00000100199,16
ENSMUSG00000100552,0
ENSMUSG00000058099,0
ENSMUSG00000058586,172
ENSMUSG00000090964,0
ENSMUSG00000018040,1773
ENSMUSG00000041815,4392
ENSMUSG00000018042,5454
ENSMUSG00000116508,4
ENSMUSG00000116338,1
ENSMUSG00000047878,0
ENSMUSG00000054277,407
